GeoID,FD_num_2010,FD_pct_2010
28037,2578,31.76
28039,2300,10.18
28041,2218,15.40
28043,4414,20.15
28045,19686,44.81
28047,77396,41.36
28049,67858,27.66
28051,5050,26.30
28053,1836,19.58
28055,351,24.99
28057,2649,11.32
28059,35135,25.16
28061,2222,13.03
28063,801,10.36
28065,285,2.28
28067,8911,13.15
28069,3848,36.81
28071,14271,30.14
28073,7994,14.36
28075,14017,17.46
28077,2637,20.39
28079,2837,11.92
28081,16806,20.27
28083,10041,31.07
28085,7915,22.70
28087,13206,22.09
28089,19995,21.00
28091,4518,16.68
28093,6300,16.96
28095,2730,7.38
28097,6619,60.58
28099,1712,5.77
28101,2475,11.39
28103,1837,15.91
28105,13337,27.98
28107,7891,22.74
28109,7872,14.10
28111,771,6.29
28113,3476,8.60
28115,3035,10.13
28117,1243,4.92
28119,2633,32.02
28121,36059,25.46
28123,4356,15.41
28125,323,6.58
28127,2085,7.58
28129,2319,14.06
28131,4362,24.53
28133,6609,22.44
28135,7963,51.78
28137,9749,33.75
28139,1471,6.62
28141,0,0.00
28143,2986,27.70
28145,3542,13.06
28147,4312,27.92
28149,14086,28.88
28151,8343,16.31
28153,1024,4.93
28155,1332,13.00
28157,1542,15.61
28159,2883,15.02
28161,2747,21.67
28163,9552,34.03
29001,4815,18.81
29003,2733,15.81
29005,298,5.24
29007,5191,20.34
29009,2787,7.83
29011,2855,23.02
29013,811,4.76
29015,1199,6.29
29017,3578,28.94
29019,52313,32.16
29021,18717,20.98
29023,7744,18.10
29025,1759,18.67
29027,6533,14.74
29029,3149,7.16
29031,20053,26.50
29033,2044,21.99
29035,3073,49.06
29037,32185,32.35
29039,1116,7.98
29041,2491,31.80
29043,12618,16.30
29045,974,13.64
29047,64191,28.92
29049,1607,7.75
29051,17865,23.51
29053,4063,23.08
29055,1072,4.34
29057,509,6.46
29059,3083,18.37
29061,1859,22.04
29063,4870,37.78
29065,2425,15.49
29067,4409,32.22
29069,2361,7.39
29071,7470,7.36
29073,1037,6.81
29075,223,3.31
29077,56141,20.40
29079,2941,28.66
29081,2328,25.99
29083,5771,25.91
29085,673,6.99
29087,4888,99.51
29089,2682,26.44
29091,7477,18.51
29093,2027,19.07
29095,160188,23.76
29097,27783,23.66
29099,61105,27.94
29101,8549,16.25
29103,798,19.31
29105,7098,19.96
29107,5315,15.92
29109,4155,10.75
29111,4240,41.52
29113,7530,14.32
29115,3386,26.53
29117,1619,10.65
29119,1699,7.36
29121,2400,15.42
29123,1962,16.05
29125,503,5.48
29127,4516,15.69
29129,484,12.80
29131,1028,4.15
29133,77,0.53
29135,1399,8.96
29137,381,4.31
29139,1283,10.48
29141,617,3.00
29143,580,3.06
29145,11959,20.58
29147,10788,46.16
29149,1871,17.19
29151,2113,15.22
29153,5362,55.15
29155,1351,7.39
29157,2962,15.61
29159,7060,16.73
29161,6252,13.85
29163,4435,23.95
29165,31211,34.94
29167,2325,7.47
29169,8739,16.72
29171,1346,27.03
29173,925,9.10
29175,3998,15.73
29177,3121,13.28
29179,3035,45.33
29181,3137,22.25
29183,140645,39.02
29185,847,8.63
29186,5171,28.50
29187,9531,14.58
29189,264850,26.51
29195,5842,25.00
29197,3644,82.25
29199,625,12.91
29201,11167,28.49
29203,2467,29.22
29205,2548,39.98
29207,1705,5.69
29209,210,0.65
29211,1796,26.75
29213,10701,20.71
29215,4700,18.07
29217,4071,19.24
29219,1865,5.74
29221,4625,18.36
29223,4515,33.39
29225,1584,4.37
29227,644,29.67
29229,2235,11.88
29510,32483,10.17
30001,1963,21.23
30003,6049,47.02
30005,2208,34.01
30007,1494,26.62
30009,3621,35.93
30011,1160,100.00
30013,19813,24.36
30015,4150,71.39
30017,4762,40.71
30019,1751,100.00
30021,3711,41.39
30023,607,6.53
30025,648,22.44
30027,3412,29.45
30029,10737,11.81
30031,13597,15.19
30033,667,55.30
30035,3349,25.00
30037,884,100.00
30039,1958,63.58
30041,7498,46.58
30043,3475,30.47
30045,1276,61.59
30047,5133,17.85
30049,15647,24.68
30051,1179,50.40
30053,2928,14.87
30055,1597,92.10
30057,2838,36.90
30059,1891,100.00
30061,1971,46.68
30063,30018,27.46
30065,1447,31.89
30067,5860,37.48
30069,494,100.00
30071,1536,36.11
30073,2790,45.35
30075,913,52.38
30077,1376,19.58
30079,1179,100.00
30081,1846,4.59
30083,3262,33.47
30085,6021,57.76
30087,2228,24.13
30089,4777,41.85
30091,1193,35.24
30093,8469,24.76
30095,1446,15.86
30097,826,22.61
30099,3654,60.16
30101,2002,37.61
30103,718,100.00
30105,2966,40.25
30107,2168,100.00
30109,534,52.47
30111,39295,26.56
31001,7653,24.40
31003,2760,41.28
31005,460,100.00
31007,690,100.00
31009,478,100.00
31011,1587,28.83
31013,3742,33.09
31015,2099,100.00
31017,317,10.08
31019,14620,31.71
31021,3022,44.06
31023,1350,16.09
31025,7053,27.94
31027,3556,40.17
31029,1178,29.70
31031,2236,39.14
31033,1892,18.92
31035,3032,46.35
31037,2824,26.85
31039,3005,32.89
31041,5650,51.65
31043,4051,19.29
31045,2109,22.97
31047,8838,36.33
31049,521,26.82
31051,2498,41.63
31053,9812,26.74
31055,74231,14.35
31057,668,33.26
31059,1410,23.93
31061,1549,48.02
31063,2756,100.00
31065,2341,47.21
31067,6518,29.21
31069,2054,99.86
31071,209,10.20
31073,1298,63.52
31075,614,100.00
31077,1573,61.97
31079,12297,20.98
31081,588,6.44
31083,239,6.97
31085,967,100.00
31087,2540,87.33
31089,2666,25.55
31091,736,100.00
31093,1287,20.51
31095,1797,23.81
31097,1354,25.96
31099,735,11.33
31101,1843,22.03
31103,823,99.88
31105,287,7.51
31107,6536,75.11
31109,38274,13.41
31111,8235,22.69
31113,763,100.00
31115,506,80.12
31117,539,100.00
31119,10935,31.35
31121,3076,39.22
31123,2539,50.36
31125,3488,93.39
31127,750,10.35
31129,1629,36.19
31131,2137,13.58
31133,503,18.15
31135,2948,99.26
31137,1744,18.98
31139,5839,80.36
31141,5519,17.12
31143,4873,90.14
31145,5748,52.00
31147,2289,27.38
31149,428,28.02
31151,3764,26.51
31153,47845,30.12
31155,2961,14.25
31157,11479,31.05
31159,3313,19.78
31161,1772,32.41
31163,1164,36.91
31165,858,65.47
31167,4146,67.65
31169,1315,25.16
31171,647,100.00
31173,1771,25.52
31175,1004,23.56
31177,653,3.23
31179,712,7.42
31181,3812,100.00
31183,818,100.00
31185,3570,26.12
32001,6892,27.70
32003,165475,8.48
32005,25135,53.48
32007,11097,22.73
32009,761,97.19
32011,1953,98.31
32013,5047,30.54
32015,887,15.36
32017,5345,100.00
32019,21509,41.38
32021,1792,37.56
32023,19264,43.84
32027,1069,15.83
32029,228,5.69
32031,86358,20.49
32033,4633,46.19
32510,8821,15.96
33001,10025,16.68
33003,276,0.58
33005,11095,14.39
33007,4906,14.84
33009,11509,12.91
33011,114666,28.61
33013,31080,21.22
33015,116710,39.53
33017,28973,23.53
33019,6040,13.81
34001,99613,36.28
34003,107451,11.87
34005,169305,37.73
34007,141226,27.49
34009,34840,35.82
34011,47103,30.02
34013,68650,8.76
34015,126343,43.83
34017,2135,0.34
34019,28225,21.99
34021,102659,28.01
34023,233927,28.88
34025,217042,34.43
34027,188884,38.37
34029,281417,48.81
34031,67444,13.46
34033,8633,13.06
34035,133311,41.22
34037,53488,35.83
34039,65726,12.25
34041,32708,30.09
35001,136118,20.54
35003,3725,100.00
35005,17658,26.90
35006,9029,33.18
35007,7047,51.25
35009,16741,34.61
35011,2022,100.00
35013,88230,42.17
35015,19598,36.41
35017,10080,34.15
35019,1800,38.41
35021,695,100.00
35023,1511,30.88
35025,9740,15.05
35027,8108,39.56
35028,7257,40.43
35029,7278,29.00
35031,39226,54.87
35033,1600,32.78
35035,29715,46.58
35037,2813,31.11
35039,21377,53.12
35041,4561,22.98
35043,57791,43.93
35045,40318,31.00
35047,9212,31.34
35049,46072,31.96
35051,5303,44.24
35053,6037,33.79
35055,14727,44.71
35057,3891,23.75
35059,1220,26.81
35061,34908,45.59
36001,83654,27.50
36003,3822,7.81
36005,12462,0.90
36007,40489,20.18
36009,3977,4.95
36011,6013,7.51
36013,15534,11.51
36015,21029,23.67
36017,806,1.60
36019,19449,23.68
36021,9467,15.00
36023,4838,9.81
36025,1362,2.84
36027,106487,35.80
36029,238054,25.90
36031,3882,9.86
36033,8975,17.39
36035,5460,9.83
36037,3071,5.11
36039,6299,12.80
36041,1330,27.50
36043,8190,12.69
36045,16866,14.51
36047,393,0.02
36049,3967,14.65
36051,11134,17.03
36053,10694,14.56
36055,251900,33.84
36057,22116,44.04
36059,74914,5.59
36061,2,0.00
36063,48276,22.30
36065,46066,19.61
36067,122215,26.17
36069,14931,13.83
36071,103136,27.66
36073,6961,16.23
36075,9743,7.98
36077,12737,20.46
36079,39109,39.22
36081,7451,0.33
36083,37419,23.47
36085,22938,4.89
36087,92703,29.74
36089,15983,14.28
36091,64750,29.48
36093,55632,35.95
36095,3934,12.01
36097,1222,6.66
36099,1639,4.65
36101,11349,11.47
36103,453548,30.37
36105,10838,13.98
36107,7567,14.80
36109,17871,17.60
36111,46797,25.64
36113,11344,17.26
36115,7692,12.17
36117,13798,14.71
36119,142030,14.96
36121,7891,18.72
36123,567,2.24
37001,40792,26.99
37003,2416,6.49
37005,403,3.61
37007,1551,5.76
37009,1381,5.06
37011,0,0.00
37013,6999,14.66
37015,1876,8.82
37017,2260,6.42
37019,16845,15.68
37021,59094,24.80
37023,25189,27.71
37025,39787,22.35
37027,29330,35.32
37029,374,3.75
37031,16357,24.61
37033,2513,10.60
37035,40326,26.12
37037,5014,7.90
37039,118,0.43
37041,3171,21.44
37043,394,3.72
37045,12727,12.98
37047,1621,2.79
37049,23601,22.80
37051,96550,30.23
37053,3085,13.10
37055,12762,37.62
37057,28180,17.30
37059,4548,11.03
37061,986,1.69
37063,72166,26.97
37065,9134,16.15
37067,136579,38.95
37069,2868,4.73
37071,58343,28.31
37073,5,0.04
37075,251,2.84
37077,8651,14.44
37079,0,0.00
37081,102650,21.02
37083,9543,17.45
37085,10259,8.95
37087,12027,20.37
37089,22357,20.95
37091,2821,11.43
37093,10606,22.59
37095,3440,59.20
37097,25056,15.72
37099,6917,17.18
37101,8429,4.99
37103,0,0.00
37105,12463,21.54
37107,7316,12.30
37109,12888,16.47
37111,3488,7.75
37113,2190,6.46
37115,2070,9.97
37117,548,2.24
37119,206382,22.44
37121,862,5.53
37123,231,0.83
37125,22380,25.36
37127,12635,13.18
37129,64805,31.98
37131,990,4.48
37133,57400,32.29
37135,31158,23.29
37137,652,4.96
37139,7224,17.77
37141,3587,6.87
37143,375,2.78
37145,2975,7.54
37147,14543,8.65
37149,72,0.35
37151,24426,17.23
37153,5625,12.06
37155,12957,9.66
37157,20761,22.17
37159,32737,23.65
37161,15369,22.66
37163,2915,4.60
37165,5943,16.44
37167,4409,7.28
37169,8159,17.21
37171,6662,9.04
37173,605,4.33
37175,3108,9.39
37177,506,11.49
37179,32195,15.99
37181,4541,10.00
37183,173265,19.23
37185,1598,7.62
37187,3043,23.00
37189,3949,7.73
37191,25040,20.42
37193,8384,12.09
37195,5097,6.27
37197,639,1.66
37199,0,0.00
38001,528,22.52
38003,3098,28.00
38005,3054,45.85
38007,783,100.00
38009,2992,46.53
38011,940,29.82
38013,1968,100.00
38015,19849,24.41
38017,22405,14.96
38019,1455,36.43
38021,2790,52.76
38023,684,33.03
38025,3342,94.51
38027,689,28.87
38029,1640,46.21
38031,613,18.33
38033,397,23.61
38035,20016,29.94
38037,1253,52.33
38039,794,32.82
38041,2476,99.98
38043,2427,99.69
38045,4139,99.99
38047,1907,95.83
38049,5395,100.00
38051,559,19.90
38053,2862,45.01
38055,4944,55.17
38057,1541,18.29
38059,8444,30.74
38061,985,12.84
38063,3126,100.00
38065,1516,82.11
38067,3412,46.02
38069,843,19.34
38071,2522,22.02
38073,900,16.49
38075,1884,76.27
38077,8714,53.39
38079,990,7.10
38081,959,25.04
38083,1085,82.15
38085,1696,40.83
38087,692,95.24
38089,6321,26.12
38091,1897,96.07
38093,6954,32.96
38095,2157,96.04
38097,2319,28.56
38099,2050,18.44
38101,24775,40.17
38103,1589,37.78
38105,4783,21.35
39001,936,3.28
39003,21970,20.66
39005,1949,3.67
39007,16941,16.69
39009,15662,24.19
39011,2065,4.49
39013,10512,14.93
39015,4474,9.98
39017,112346,30.52
39019,1676,5.81
39021,408,1.02
39023,26637,19.26
39025,82269,41.68
39027,4052,9.64
39029,20732,19.22
39031,6394,17.33
39033,2491,5.69
39035,246210,19.23
39037,2136,4.03
39039,6260,16.04
39041,46337,26.60
39043,21547,27.95
39045,35861,24.54
39047,1227,4.23
39049,275641,23.69
39051,5769,13.51
39053,2403,7.77
39055,17141,18.35
39057,53645,33.20
39059,5798,14.46
39061,218887,27.28
39063,11982,16.02
39065,1778,5.55
39067,381,2.40
39069,4083,14.47
39071,1880,4.31
39073,5104,17.37
39075,876,2.07
39077,7447,12.49
39079,1547,4.66
39081,14156,20.31
39083,9597,15.75
39085,89226,38.79
39087,8863,14.19
39089,26577,15.96
39091,3483,7.59
39093,77344,25.67
39095,74111,16.77
39097,6867,15.81
39099,69801,29.23
39101,22980,34.56
39103,44493,25.82
39105,4991,21.00
39107,3252,7.97
39109,15636,15.25
39111,828,5.65
39113,158183,29.56
39115,949,6.30
39117,166,0.48
39119,15122,17.57
39121,3789,25.87
39123,9231,22.28
39125,2876,14.66
39127,3714,10.30
39129,7141,12.82
39131,6640,23.13
39133,33164,20.55
39135,293,0.69
39137,5023,14.56
39139,26630,21.39
39141,8566,10.97
39143,6159,10.11
39145,13468,16.94
39147,6051,10.66
39149,7569,15.32
39151,103577,27.58
39153,189680,35.01
39155,46163,21.95
39157,17559,18.97
39159,7338,14.03
39161,3793,13.20
39163,2125,15.82
39165,69595,32.72
39167,5187,8.40
39169,18208,15.90
39171,5333,14.17
39173,36555,29.13
39175,1006,4.45
40001,1536,6.77
40003,3429,60.78
40005,5911,41.68
40007,2220,39.39
40009,3132,14.16
40011,6960,58.27
40013,8287,19.54
40015,9864,33.32
40017,33848,29.29
40019,4569,9.61
40021,10424,22.18
40023,6212,40.85
40025,1000,40.42
40027,61262,23.95
40029,1597,26.95
40031,41726,33.62
40033,390,6.31
40035,2597,17.28
40037,13189,18.85
40039,6237,22.71
40041,8504,20.50
40043,4810,100.00
40045,4127,99.43
40047,15372,25.38
40049,8498,30.82
40051,7625,14.54
40053,2799,61.83
40055,551,8.83
40057,242,8.29
40059,1907,51.75
40061,4807,37.64
40063,3403,24.30
40065,4964,18.77
40067,1506,23.27
40069,3542,32.33
40071,10131,21.76
40073,2274,15.12
40075,3538,37.45
40077,2496,22.38
40079,6919,13.73
40081,6801,19.84
40083,9552,22.83
40085,2033,21.58
40087,3291,9.54
40089,5474,16.51
40091,2583,12.76
40093,3327,44.20
40095,1774,11.20
40097,1181,2.86
40099,1016,7.53
40101,8901,12.54
40103,3389,29.31
40105,2689,25.52
40107,2735,22.43
40109,183238,25.50
40111,10084,25.17
40113,13639,28.73
40115,4857,15.25
40117,382,2.30
40119,19813,25.62
40121,19048,41.56
40123,8275,22.07
40125,11843,17.05
40127,2890,24.97
40129,1989,54.53
40131,23199,26.69
40133,2175,8.54
40135,3294,7.77
40137,7586,16.84
40139,17165,83.16
40141,2775,34.72
40143,154010,25.52
40145,22915,31.35
40147,16796,32.95
40149,4823,41.47
40151,2873,32.36
40153,5394,26.86
41001,5866,36.36
41003,17285,20.20
41005,63184,16.80
41007,12136,32.77
41009,7397,14.99
41011,7029,11.15
41013,2962,14.12
41015,2790,12.48
41017,24507,15.54
41019,29194,27.12
41021,1023,54.67
41023,2964,39.81
41025,2369,31.91
41027,1517,6.79
41029,33532,16.50
41031,4386,20.20
41033,14564,17.61
41035,22196,33.44
41037,3444,43.62
41039,53955,15.34
41041,7013,15.23
41043,28180,24.15
41045,2802,8.95
41047,45620,14.47
41049,3093,27.68
41051,92502,12.58
41053,20957,27.79
41055,783,44.34
41057,5544,21.95
41059,19163,25.25
41061,12593,48.91
41063,1903,27.15
41065,10361,41.09
41067,70499,13.31
41069,1441,100.00
41071,16892,17.03
42001,11466,11.31
42003,351583,28.74
42005,3674,5.33
42007,67605,39.64
42009,6537,13.14
42011,63317,15.39
42013,23261,18.30
42015,7590,12.12
42017,212534,33.99
42019,41421,22.53
42021,29929,20.83
42023,467,9.18
42025,7549,11.57
42027,20964,13.61
42029,195262,39.14
42031,2758,6.90
42033,11640,14.26
42035,7378,18.80
42037,7456,11.08
42039,9637,10.86
42041,46342,19.69
42043,107615,40.14
42045,114579,20.50
42047,3039,9.51
42049,73860,26.33
42051,22600,16.54
42053,90,1.16
42055,31036,20.74
42057,1851,12.47
42059,6042,15.62
42061,1332,2.90
42063,9691,10.90
42065,2389,5.28
42067,4215,17.11
42069,24220,11.29
42071,133673,25.73
42073,26492,29.08
42075,24983,18.70
42077,91342,26.14
42079,56425,17.58
42081,23151,19.94
42083,1182,2.72
42085,16447,14.10
42087,3707,7.94
42089,50922,29.98
42091,231495,28.94
42093,2083,11.40
42095,70519,23.69
42097,11348,12.00
42099,5931,12.90
42101,13014,0.85
42103,2934,5.12
42105,3279,18.78
42107,9833,6.63
42109,1980,4.99
42111,11210,14.42
42113,2211,34.40
42115,2145,4.95
42117,1379,3.28
42119,13785,30.67
42121,4631,8.42
42123,6541,15.64
42125,56007,26.95
42127,2138,4.05
42129,121341,33.23
42131,787,2.78
42133,113962,26.20
44001,25479,51.09
44003,53506,32.20
44005,28776,34.72
44007,124418,19.85
44009,42981,33.85
45001,7629,30.02
45003,35221,22.00
45005,236,2.27
45007,56938,30.43
45009,2415,15.11
45011,513,2.27
45013,49037,30.23
45015,40370,22.70
45017,118,0.78
45019,64105,18.30
45021,6233,11.26
45023,5547,16.74
45025,6370,13.63
45027,1667,4.77
45029,9243,23.76
45031,9759,14.21
45033,3257,10.16
45035,26712,19.56
45037,1675,6.21
45039,4817,20.11
45041,30786,22.49
45043,13915,23.13
45045,144872,32.11
45047,10670,15.32
45049,2224,10.55
45051,46637,17.32
45053,2393,9.66
45055,11566,18.75
45057,10055,13.12
45059,11726,17.62
45061,948,4.93
45063,60873,23.20
45065,636,6.22
45067,1530,4.63
45069,3830,13.24
45071,3985,10.62
45073,11042,14.87
45075,12326,13.33
45077,37153,31.16
45079,103362,26.88
45081,930,4.68
45083,94805,33.35
45085,23788,22.14
45087,2488,8.59
45089,2577,7.49
45091,51932,22.97
46003,2706,99.86
46005,3919,22.52
46007,3320,96.76
46009,6209,87.81
46011,13055,40.84
46013,11498,31.47
46015,1820,34.63
46017,351,18.35
46019,2435,24.08
46021,1369,93.36
46023,3036,33.26
46025,1708,46.28
46027,3127,22.55
46029,9918,36.43
46031,3636,89.79
46033,2904,35.35
46035,4636,23.77
46037,2791,48.88
46039,4237,97.10
46041,2319,43.76
46043,2802,93.32
46045,2592,63.66
46047,2639,37.21
46049,2362,99.91
46051,1390,18.90
46053,1584,37.08
46055,801,41.33
46057,5643,95.60
46059,1178,34.32
46061,595,17.88
46063,1255,100.00
46065,3984,23.41
46067,2689,36.62
46069,1412,99.45
46071,2755,90.88
46073,2071,100.00
46075,1006,100.00
46077,2689,52.24
46079,1387,12.38
46081,3606,14.96
46083,5343,11.92
46085,2026,53.96
46087,4515,80.37
46089,1370,55.71
46091,2347,50.40
46093,2500,9.83
46095,2035,99.36
46097,440,18.40
46099,33775,19.93
46101,5029,77.54
46103,30385,30.10
46105,1470,49.31
46107,2329,100.00
46109,4390,43.26
46111,2321,98.58
46113,6478,47.68
46115,2797,43.60
46117,563,19.00
46119,1373,100.00
46121,2139,22.25
46123,1510,26.76
46125,2047,24.52
46127,2901,20.15
46129,1560,28.69
46135,6433,28.67
46137,1864,66.54
47001,14017,18.66
47003,6068,13.47
47005,2221,13.47
47007,599,4.65
47009,40483,32.91
47011,27711,28.00
47013,6372,15.65
47015,304,2.20
47017,2195,7.69
47019,18964,33.02
47021,313,0.80
47023,2284,13.33
47025,6096,18.92
47027,2,0.02
47029,6413,17.98
47031,8085,15.31
47033,110,0.75
47035,8083,14.42
47037,153981,24.57
47039,749,6.37
47041,433,2.31
47043,6011,12.10
47045,11278,29.42
47047,4469,11.63
47049,49,0.27
47051,7667,18.68
47053,6761,13.61
47055,4578,15.53
47057,0,0.00
47059,5639,8.19
47061,920,6.72
47063,20801,33.26
47065,127478,37.89
47067,95,1.40
47069,8061,29.58
47071,3073,11.81
47073,13279,23.37
47075,3041,16.19
47077,3798,13.68
47079,6541,20.23
47081,2279,9.23
47083,296,3.51
47085,1679,9.06
47087,2,0.01
47089,2646,5.15
47091,1965,10.77
47093,166361,38.49
47095,15,0.19
47097,2399,8.62
47099,2797,6.68
47101,423,3.48
47103,5084,15.24
47105,13675,28.16
47107,8059,15.42
47109,2771,10.63
47111,183,0.82
47113,22752,23.15
47115,2115,7.49
47117,1911,6.24
47119,13115,16.20
47121,95,0.81
47123,2263,5.08
47125,62104,36.04
47127,2087,32.80
47129,4442,20.20
47131,3417,10.74
47133,350,1.59
47135,550,6.94
47137,39,0.77
47139,42,0.25
47141,15245,21.08
47143,2616,8.22
47145,13850,25.56
47147,5043,7.61
47149,61980,23.60
47151,1314,5.91
47153,134,0.95
47155,11506,12.80
47157,254098,27.39
47159,397,2.07
47161,1929,14.48
47163,58586,37.36
47165,45309,28.20
47167,13752,22.51
47169,0,0.00
47171,1352,7.38
47173,19,0.10
47175,98,1.77
47177,2343,5.88
47179,24263,19.73
47181,4178,24.55
47183,2803,8.00
47185,2903,11.23
47187,47259,25.80
47189,25298,22.19
48001,24126,41.27
48003,5016,33.92
48005,27887,32.14
48007,8866,38.28
48009,2137,23.60
48011,1896,99.75
48013,7536,16.78
48015,3996,14.06
48017,668,9.32
48019,2576,12.58
48021,30895,41.65
48023,456,12.23
48025,10187,31.97
48027,118669,38.25
48029,537898,31.37
48031,1048,9.98
48033,641,100.00
48035,4234,23.25
48037,27240,29.43
48039,82488,26.34
48041,66010,33.88
48043,2642,28.62
48045,1637,100.00
48047,1179,16.32
48049,15830,41.54
48051,2344,13.64
48053,13490,31.56
48055,7385,19.40
48057,6791,31.76
48059,2992,22.09
48061,112245,27.63
48063,1247,10.06
48065,2831,45.80
48067,2473,8.12
48069,957,11.86
48071,6360,18.12
48073,8279,16.28
48075,3117,44.27
48077,4061,37.77
48079,662,21.18
48081,3319,99.98
48083,1746,19.63
48085,116558,14.90
48087,216,7.07
48089,4358,20.88
48091,20618,19.01
48093,2172,15.55
48095,1091,26.69
48097,3344,8.70
48099,27332,36.25
48101,140,9.31
48103,389,8.89
48105,292,7.85
48107,278,4.58
48109,187,7.82
48111,2438,36.37
48113,473273,19.99
48115,4082,29.51
48117,3729,19.25
48119,377,7.21
48121,143217,21.61
48123,3849,19.15
48125,485,19.84
48127,2234,22.35
48129,535,14.55
48131,3984,33.82
48133,4032,21.70
48135,30948,22.57
48137,638,31.87
48139,38422,25.68
48141,179137,22.37
48143,13501,35.63
48145,6509,36.43
48147,12951,38.19
48149,7362,29.98
48151,677,17.03
48153,339,5.25
48155,1336,100.00
48157,177770,30.37
48159,744,7.01
48161,3651,18.43
48163,2409,13.99
48165,1836,10.47
48167,101777,34.94
48169,389,6.01
48171,4005,16.13
48173,1204,98.24
48175,2670,37.04
48177,5526,27.90
48179,3813,16.92
48181,32735,27.08
48183,29652,24.36
48185,11629,43.71
48187,41687,31.69
48189,9464,26.09
48191,820,24.45
48193,2134,25.06
48195,2106,37.51
48197,1230,29.72
48199,15213,27.84
48201,886069,21.65
48203,11560,17.61
48205,1450,23.92
48207,879,14.90
48209,30563,19.45
48211,403,10.60
48213,19106,24.33
48215,330466,42.65
48217,1119,3.19
48219,8197,35.74
48221,17970,35.11
48223,5636,16.03
48225,9135,38.49
48227,17220,49.18
48229,3473,99.92
48231,11491,13.34
48233,9504,42.91
48235,1599,99.97
48237,4220,46.67
48239,3124,22.19
48241,7186,20.12
48243,708,30.25
48245,72991,28.93
48247,111,2.10
48249,7568,18.53
48251,34247,22.69
48253,4417,21.86
48255,3621,24.43
48257,8744,8.46
48259,3974,11.89
48261,405,97.38
48263,785,97.20
48265,14887,30.00
48267,1150,24.97
48269,286,100.00
48271,149,4.15
48273,9600,29.94
48275,470,12.63
48277,15754,31.64
48279,505,3.61
48281,4015,20.40
48283,2970,43.12
48285,3108,16.13
48287,1252,7.54
48289,3423,20.37
48291,15789,20.87
48293,4820,20.61
48295,3302,100.00
48297,1181,10.24
48299,6002,31.10
48301,82,100.00
48303,58501,20.98
48305,2004,33.89
48307,1333,16.09
48309,66739,28.41
48311,693,98.00
48313,3872,28.34
48315,1154,10.95
48317,1011,21.07
48319,836,20.83
48321,13643,37.17
48323,17177,31.66
48325,9016,19.60
48327,455,20.28
48329,40560,29.63
48331,5731,23.15
48333,1218,24.68
48335,2801,29.79
48337,3897,19.76
48339,100452,22.04
48341,6929,31.64
48343,515,3.98
48345,223,18.45
48347,19461,30.16
48349,12922,27.07
48351,3815,26.41
48353,3625,23.82
48355,119085,35.00
48357,969,9.48
48359,2052,100.00
48361,19949,24.38
48363,10532,37.46
48365,4697,19.74
48367,21113,18.06
48369,1385,13.49
48371,3285,21.19
48373,10391,22.88
48375,37056,30.61
48377,1318,16.86
48379,0,0.00
48381,25615,21.22
48383,214,6.37
48385,3309,100.00
48387,6000,46.66
48389,3056,22.17
48391,1463,19.81
48393,843,90.76
48395,2920,17.56
48397,18372,23.45
48399,3026,28.82
48401,14339,26.89
48403,2813,25.96
48405,3166,35.71
48407,489,1.85
48409,10955,16.91
48411,1872,30.53
48413,368,10.63
48415,5807,34.32
48417,518,15.34
48419,3832,15.06
48421,754,24.86
48423,42370,20.20
48425,0,0.00
48427,28488,46.73
48429,2321,24.10
48431,1143,100.00
48433,233,15.64
48435,449,10.87
48437,2471,31.46
48439,503753,27.85
48441,37889,28.81
48443,984,100.00
48445,4707,37.21
48447,1641,100.00
48449,4538,14.03
48451,33804,30.67
48453,296491,28.95
48455,2015,13.81
48457,11686,53.69
48459,6502,16.54
48461,1121,33.41
48463,9595,36.34
48465,16556,33.87
48467,2534,4.82
48469,35234,40.60
48471,20157,29.70
48473,6139,14.21
48475,3829,35.92
48477,4547,13.49
48479,44797,17.90
48481,6977,16.90
48483,556,10.28
48485,43104,32.78
48487,3398,25.10
48489,895,4.04
48491,144013,34.07
48493,4295,10.01
48495,430,6.04
48497,3662,6.19
48499,3852,9.18
48501,904,11.48
48503,6517,35.13
48505,6048,43.14
48507,3702,31.70
49001,954,14.39
49003,8873,17.75
49005,36850,32.71
49007,4996,23.34
49009,1059,100.00
49011,85082,27.76
49013,5147,27.66
49015,4429,40.35
49017,1812,35.03
49019,1718,18.62
49021,11916,25.81
49023,4406,43.00
49025,3109,43.64
49027,5078,40.61
49029,40,0.42
49031,1556,100.00
49033,2264,100.00
49035,118179,11.48
49037,7237,49.08
49039,2597,9.34
49041,430,2.07
49043,7428,20.45
49045,15938,27.38
49047,8002,24.55
49049,118502,22.94
49051,1167,4.96
49053,38175,27.64
49055,1009,36.32
49057,57291,24.78
50001,894,2.43
50003,4292,11.56
50005,1994,6.39
50007,31126,19.88
50009,1877,29.77
50011,2087,4.37
50013,222,3.19
50015,543,2.22
50017,3223,11.14
50019,4360,16.01
50021,6358,10.31
50023,5880,9.88
50025,4259,9.57
50027,7079,12.49
51001,1528,4.61
51003,15462,15.62
51005,2221,13.67
51007,1855,14.62
51009,6526,20.17
51011,445,2.97
51013,5136,2.47
51015,9496,12.88
51017,979,20.70
51019,7638,11.12
51021,2752,40.33
51023,7296,22.01
51025,3583,20.55
51027,1357,5.63
51029,2075,12.10
51031,11557,21.07
51033,1432,5.02
51035,1997,6.65
