GeoID,Year,State,County,D_Etab,G_Etab,D_Cap,G_Cap,Pop,FD_num,FD_pct
6057,2015,California,Nevada County,5,28,19765,3529,98829,26700,27.03
6059,2015,California,Orange County,162,525,19485,6012,3156573,195971,6.51
6061,2015,California,Placer County,20,67,18719,5587,374383,54219,15.56
6065,2015,California,Riverside County,138,367,17049,6411,2352892,437849,20.0
6067,2015,California,Sacramento County,67,276,22337,5422,1496644,193705,13.65
6071,2015,California,San Bernardino County,152,317,13964,6695,2122545,433153,21.28
6073,2015,California,San Diego County,133,615,24738,5349,3290245,424211,13.7
6075,2015,California,San Francisco County,32,371,26937,2323,862004,4474,0.56
6077,2015,California,San Joaquin County,38,153,19039,4728,723496,86687,12.65
6079,2015,California,San Luis Obispo County,12,80,23413,3512,280960,42276,15.68
6081,2015,California,San Mateo County,25,180,30527,4239,763191,69489,9.67
6083,2015,California,Santa Barbara County,20,133,22190,3336,443815,57598,13.59
6085,2015,California,Santa Clara County,59,362,32374,5276,1910105,132928,7.46
6087,2015,California,Santa Cruz County,12,71,22802,3853,273627,36862,14.05
6089,2015,California,Shasta County,17,38,10547,4718,179301,41275,23.29
6095,2015,California,Solano County,17,74,25548,5869,434321,72339,17.5
6097,2015,California,Sonoma County,27,138,18573,3633,501474,74694,15.44
6099,2015,California,Stanislaus County,41,134,13058,3995,535385,60420,11.74
6101,2015,California,Sutter County,5,20,19195,4798,95978,31557,33.31
6103,2015,California,Tehama County,7,12,9010,5256,63073,12744,20.08
6107,2015,California,Tulare County,45,119,10183,3850,458238,59680,13.5
6109,2015,California,Tuolumne County,8,16,6701,3350,53615,16108,29.09
6111,2015,California,Ventura County,58,175,14615,4844,847719,130817,15.89
6113,2015,California,Yolo County,14,42,15157,5052,212202,12376,6.16
6115,2015,California,Yuba County,5,10,14859,7429,74299,14994,20.78
8001,2015,Colorado,Adams County,32,65,15333,7548,490674,66896,15.15
8005,2015,Colorado,Arapahoe County,39,97,16134,6487,629241,69482,12.15
8007,2015,Colorado,Archuleta County,3,4,4128,3096,12384,3601,29.8
8013,2015,Colorado,Boulder County,6,58,53123,5495,318738,43147,14.65
8015,2015,Colorado,Chaffee County,3,7,6202,2658,18606,1783,10.01
8029,2015,Colorado,Delta County,4,6,7487,4991,29950,2612,8.44
8031,2015,Colorado,Denver County,38,127,17895,5354,680032,55276,9.21
8035,2015,Colorado,Douglas County,7,27,46054,11940,322381,54681,19.16
8037,2015,Colorado,Eagle County,5,17,10669,3138,53346,8058,15.44
8041,2015,Colorado,El Paso County,42,59,16054,11428,674290,168374,27.06
8043,2015,Colorado,Fremont County,3,5,15571,9342,46713,16168,34.53
8059,2015,Colorado,Jefferson County,33,61,17125,9264,565143,121653,22.76
8063,2015,Colorado,Kit Carson County,3,4,2744,2058,8234,921,11.14
8069,2015,Colorado,Larimer County,18,36,18548,9274,333869,56628,18.9
8071,2015,Colorado,Las Animas County,4,4,3516,3516,14067,6182,39.86
8071,2015,Texas,Pecos County,4,4,3516,3516,14067,6182,39.86
8077,2015,Colorado,Mesa County,11,21,13491,7066,148401,46154,31.46
8083,2015,Colorado,Montezuma County,4,5,6538,5230,26153,4196,16.43
8085,2015,Colorado,Montrose County,6,9,6800,4533,40800,8466,20.51
8099,2015,Colorado,Prowers County,6,3,1991,3983,11949,2997,23.88
8101,2015,Colorado,Pueblo County,26,16,6273,10194,163117,58656,36.88
8123,2015,Colorado,Weld County,21,30,13573,9501,285053,37099,14.67
8125,2015,Colorado,Yuma County,5,4,2019,2523,10095,2301,22.91
9001,2015,Connecticut,Fairfield County,42,213,22492,4435,944674,268768,29.31
9003,2015,Connecticut,Hartford County,90,262,9941,3414,894692,259189,28.99
9005,2015,Connecticut,Litchfield County,12,44,15314,4176,183776,34657,18.25
9007,2015,Connecticut,Middlesex County,11,30,14870,5452,163577,52122,31.46
9009,2015,Connecticut,New Haven County,78,205,11013,4190,859073,247957,28.75
9011,2015,Connecticut,New London County,29,40,9332,6765,270639,99028,36.13
9013,2015,Connecticut,Tolland County,7,16,21669,9480,151684,53337,34.93
9015,2015,Connecticut,Windham County,16,23,7288,5070,116615,18808,15.88
10001,2015,Delaware,Kent County,22,25,7887,6941,173533,25573,15.76
10003,2015,Delaware,New Castle County,53,92,10474,6034,555167,122164,22.69
10005,2015,Delaware,Sussex County,46,48,4682,4487,215376,27649,14.02
11001,2015,District of Columbia,District of Columbia,23,190,29146,3528,670377,12688,2.11
11001,2015,District of Columbia,District of Columbia,23,190,29146,3528,670377,12688,2.11
12001,2015,Florida,Alachua County,32,41,8106,6326,259402,37664,15.23
12005,2015,Florida,Bay County,46,31,3955,5869,181947,56308,33.35
12009,2015,Florida,Brevard County,66,83,8605,6842,567934,218702,40.25
12011,2015,Florida,Broward County,188,389,10038,4851,1887281,158492,9.07
12013,2015,Florida,Calhoun County,5,4,2893,3617,14468,2636,18.02
12015,2015,Florida,Charlotte County,15,20,11546,8659,173194,66893,41.81
12017,2015,Florida,Citrus County,31,16,4547,8810,140974,43886,31.07
12019,2015,Florida,Clay County,21,22,9684,9244,203383,46476,24.35
12021,2015,Florida,Collier County,29,60,12295,5942,356570,90597,28.18
12023,2015,Florida,Columbia County,18,10,3793,6828,68286,11078,16.4
12027,2015,Florida,DeSoto County,7,6,5050,5892,35355,3455,9.91
12031,2015,Florida,Duval County,130,170,7016,5365,912081,213634,24.72
12033,2015,Florida,Escambia County,56,49,5557,6351,311236,108622,36.5
12039,2015,Florida,Gadsden County,11,8,4184,5754,46032,3971,8.56
12051,2015,Florida,Hendry County,8,10,4861,3889,38890,9641,24.63
12053,2015,Florida,Hernando County,29,22,6149,8105,178326,62289,36.05
12055,2015,Florida,Highlands County,20,14,4972,7103,99447,32757,33.16
12057,2015,Florida,Hillsborough County,158,277,8525,4863,1347077,300321,24.43
12059,2015,Florida,Holmes County,6,3,3221,6443,19329,3133,15.72
12061,2015,Florida,Indian River County,16,28,9237,5278,147792,51309,37.17
12063,2015,Florida,Jackson County,20,8,2429,6073,48590,2725,5.48
12069,2015,Florida,Lake County,50,39,6510,8346,325518,81690,27.5
12071,2015,Florida,Lee County,84,115,8336,6089,700285,158943,25.69
12073,2015,Florida,Leon County,40,37,7154,7734,286187,79834,28.98
12079,2015,Florida,Madison County,6,3,3066,6132,18398,4053,21.08
12081,2015,Florida,Manatee County,38,50,9555,7262,363110,70205,21.75
12083,2015,Florida,Marion County,69,56,4978,6134,343514,90424,27.29
12085,2015,Florida,Martin County,14,36,11128,4327,155804,44382,30.33
12086,2015,Florida,Miami-Dade County,332,659,8110,4085,2692593,133181,5.33
12087,2015,Florida,Monroe County,16,25,4920,3149,78728,20457,27.99
12089,2015,Florida,Nassau County,13,10,6036,7847,78470,17763,24.23
12091,2015,Florida,Okaloosa County,38,26,5228,7641,198681,62773,34.72
12095,2015,Florida,Orange County,160,234,8030,5490,1284864,213587,18.64
12097,2015,Florida,Osceola County,45,48,7178,6729,323028,57552,21.42
12099,2015,Florida,Palm Beach County,95,282,14966,5041,1421843,226701,17.17
12101,2015,Florida,Pasco County,73,67,6812,7422,497292,109782,23.62
12103,2015,Florida,Pinellas County,107,200,8863,4741,948391,131275,14.32
12105,2015,Florida,Polk County,99,84,6559,7731,649425,197904,32.87
12107,2015,Florida,Putnam County,26,13,2765,5531,71910,17894,24.06
12109,2015,Florida,St. Johns County,20,30,11332,7555,226658,48249,25.39
12111,2015,Florida,St. Lucie County,25,43,11932,6937,298307,102411,36.87
12113,2015,Florida,Santa Rosa County,26,15,6417,11123,166850,62096,41.02
12115,2015,Florida,Sarasota County,36,89,11247,4549,404903,100808,26.57
12117,2015,Florida,Seminole County,48,67,9348,6697,448722,116001,27.44
12121,2015,Florida,Suwannee County,8,6,5456,7275,43651,7073,17.02
12127,2015,Florida,Volusia County,81,69,6397,7510,518190,171051,34.58
12131,2015,Florida,Walton County,10,10,6345,6345,63459,6982,12.69
13009,2015,Georgia,Baldwin County,12,7,3785,6490,45431,7587,16.6
13015,2015,Georgia,Bartow County,21,16,4882,6408,102533,32530,32.48
13019,2015,Georgia,Berrien County,7,6,2709,3161,18966,3723,19.3
13021,2015,Georgia,Bibb County,41,35,3744,4386,153540,38423,24.7
13027,2015,Georgia,Brooks County,5,3,3138,5230,15692,1355,8.34
13029,2015,Georgia,Bryan County,6,7,5842,5007,35052,7791,25.77
13031,2015,Georgia,Bulloch County,13,12,5631,6101,73213,4474,6.37
13039,2015,Georgia,Camden County,10,6,5254,8757,52543,22129,43.81
13045,2015,Georgia,Carroll County,32,26,3584,4411,114689,24209,21.9
13047,2015,Georgia,Catoosa County,11,7,5990,9413,65897,22294,34.87
13051,2015,Georgia,Chatham County,46,54,6230,5307,286622,58615,22.11
13057,2015,Georgia,Cherokee County,18,35,13089,6731,235609,63652,29.7
13059,2015,Georgia,Clarke County,18,25,6868,4945,123629,40505,34.7
13063,2015,Georgia,Clayton County,53,50,5161,5471,273567,99212,38.24
13067,2015,Georgia,Cobb County,71,111,10424,6667,740144,268612,39.04
13069,2015,Georgia,Coffee County,13,8,3313,5383,43071,6630,15.65
13071,2015,Georgia,Colquitt County,14,14,3268,3268,45755,7939,17.45
13073,2015,Georgia,Columbia County,12,20,12006,7204,144080,21998,17.73
13075,2015,Georgia,Cook County,6,4,2847,4271,17085,2219,12.89
13077,2015,Georgia,Coweta County,19,20,7277,6913,138278,32150,25.25
13081,2015,Georgia,Crisp County,6,16,3808,1428,22850,1970,8.41
13083,2015,Georgia,Dade County,6,5,2700,3240,16202,909,5.47
13087,2015,Georgia,Decatur County,7,6,3883,4530,27183,3707,13.31
13089,2015,Georgia,DeKalb County,91,152,8052,4820,732758,168085,24.29
13091,2015,Georgia,Dodge County,6,6,3477,3477,20863,596,2.73
13095,2015,Georgia,Dougherty County,25,20,3650,4562,91259,36950,39.07
13097,2015,Georgia,Douglas County,18,17,7815,8274,140671,42655,32.22
13099,2015,Georgia,Early County,5,4,2097,2621,10487,1114,10.12
13103,2015,Georgia,Effingham County,8,4,7144,14288,57155,6972,13.34
13111,2015,Georgia,Fannin County,8,8,3035,3035,24285,262,1.11
13113,2015,Georgia,Fayette County,16,16,6909,6909,110546,35537,33.35
13115,2015,Georgia,Floyd County,27,14,3566,6878,96303,19666,20.42
13117,2015,Georgia,Forsyth County,14,36,15151,5892,212125,46512,26.5
13119,2015,Georgia,Franklin County,10,5,2231,4463,22319,198,0.9
13121,2015,Georgia,Fulton County,89,202,11323,4989,1007803,215973,23.46
13127,2015,Georgia,Glynn County,22,19,3801,4401,83634,21076,26.47
13129,2015,Georgia,Gordon County,14,13,4023,4332,56323,8192,14.84
13133,2015,Georgia,Greene County,5,6,3346,2789,16734,601,3.76
13135,2015,Georgia,Gwinnett County,69,144,12940,6200,892926,238354,29.6
13137,2015,Georgia,Habersham County,16,7,2745,6275,43926,7764,18.04
13139,2015,Georgia,Hall County,24,34,8052,5684,193257,48467,26.97
13151,2015,Georgia,Henry County,27,28,8037,7750,217004,67873,33.28
13153,2015,Georgia,Houston County,22,16,6816,9372,149962,51795,37.02
13157,2015,Georgia,Jackson County,13,6,4849,10506,63038,2607,4.31
13175,2015,Georgia,Laurens County,16,8,2983,5967,47743,4790,9.89
13177,2015,Georgia,Lee County,8,5,3660,5856,29282,4298,15.19
13179,2015,Georgia,Liberty County,14,6,4466,10421,62529,27024,42.59
13185,2015,Georgia,Lowndes County,32,12,3554,9478,113739,26898,24.62
13187,2015,Georgia,Lumpkin County,6,3,5215,10431,31294,353,1.18
13197,2015,Georgia,Marion County,3,3,2879,2879,8637,5,0.06
13199,2015,Georgia,Meriwether County,7,9,3027,2354,21191,981,4.46
13205,2015,Georgia,Mitchell County,7,6,3213,3748,22493,2992,12.73
13207,2015,Georgia,Monroe County,5,4,5421,6776,27107,2302,8.71
13213,2015,Georgia,Murray County,12,6,3289,6579,39476,5367,13.54
13215,2015,Georgia,Muscogee County,40,43,4991,4643,199651,54151,28.52
13217,2015,Georgia,Newton County,18,19,5851,5543,105324,25322,25.33
13223,2015,Georgia,Paulding County,18,13,8458,11711,152253,35114,24.67
13225,2015,Georgia,Peach County,8,6,3333,4444,26665,5366,19.38
13227,2015,Georgia,Pickens County,7,5,4328,6060,30301,1654,5.62
13229,2015,Georgia,Pierce County,7,3,2732,6376,19130,2206,11.76
13233,2015,Georgia,Polk County,11,10,3764,4140,41405,4895,11.8
13241,2015,Georgia,Rabun County,6,4,2711,4066,16267,96,0.59
13245,2015,Georgia,Richmond County,44,32,4577,6293,201401,78927,39.36
13247,2015,Georgia,Rockdale County,15,19,5911,4667,88678,35030,41.11
13255,2015,Georgia,Spalding County,13,12,4924,5334,64016,10011,15.63
13257,2015,Georgia,Stephens County,5,5,5100,5100,25500,3479,13.29
13261,2015,Georgia,Sumter County,9,7,3416,4392,30744,7064,21.52
13271,2015,Georgia,Telfair County,5,4,3296,4120,16480,379,2.3
13273,2015,Georgia,Terrell County,3,6,3033,1516,9099,630,6.76
13273,2015,Kentucky,Crittenden County,3,6,3033,1516,9099,630,6.76
13275,2015,Georgia,Thomas County,15,8,3002,5629,45038,12238,27.37
13277,2015,Georgia,Tift County,16,10,2545,4072,40722,3447,8.59
13279,2015,Georgia,Toombs County,8,4,3395,6791,27166,4933,18.12
13285,2015,Georgia,Troup County,18,15,3874,4649,69747,10881,16.23
13293,2015,Georgia,Upson County,7,7,3756,3756,26292,6801,25.05
13297,2015,Georgia,Walton County,14,9,6321,9832,88495,14141,16.88
13299,2015,Georgia,Ware County,10,7,3542,5060,35422,14253,39.25
13313,2015,Georgia,Whitfield County,27,23,3850,4520,103976,23220,22.63
13317,2015,Georgia,Wilkes County,4,3,2472,3296,9890,1964,18.54
15001,2015,Hawaii,Hawaii County,9,43,21795,4561,196156,72139,38.98
15003,2015,Hawaii,Honolulu County,12,182,82763,5456,993166,220465,23.13
15009,2015,Hawaii,Maui County,9,43,18252,3820,164269,46070,29.75
16001,2015,Idaho,Ada County,33,47,13135,9222,433467,67383,17.17
16005,2015,Idaho,Bannock County,9,10,9323,8391,83911,23876,28.82
16013,2015,Idaho,Blaine County,8,5,2693,4309,21548,6075,28.42
16017,2015,Idaho,Bonner County,8,13,5224,3215,41796,8194,20.04
16019,2015,Idaho,Bonneville County,6,11,18332,9999,109997,24101,23.12
16027,2015,Idaho,Canyon County,19,23,10899,9003,207086,36485,19.31
16031,2015,Idaho,Cassia County,13,6,1807,3916,23497,6549,28.53
16031,2015,Kansas,Seward County,13,6,1807,3916,23497,6549,28.53
16039,2015,Idaho,Elmore County,5,4,5158,6447,25790,8713,32.22
16055,2015,Idaho,Kootenai County,11,22,13669,6834,150364,34069,24.6
16057,2015,Idaho,Latah County,3,7,12907,5531,38723,4402,11.82
16083,2015,Idaho,Twin Falls County,12,17,6842,4829,82107,4793,6.21
16085,2015,Idaho,Valley County,5,5,2016,2016,10083,1836,18.61
17001,2015,Illinois,Adams County,11,10,6088,6697,66974,10346,15.42
17007,2015,Illinois,Boone County,6,6,8915,8915,53490,11410,21.06
17019,2015,Illinois,Champaign County,20,37,10386,5614,207734,31716,15.77
17021,2015,Illinois,Christian County,6,8,5591,4193,33546,3837,11.03
17027,2015,Illinois,Clinton County,8,8,4726,4726,37809,5729,15.17
17029,2015,Illinois,Coles County,9,7,5840,7509,52563,8283,15.38
17031,2015,Illinois,Cook County,446,1487,11714,3513,5224823,373742,7.19
17037,2015,Illinois,DeKalb County,12,11,8711,9503,104541,29776,28.32
17043,2015,Illinois,DuPage County,48,168,19412,5546,931819,216272,23.59
17051,2015,Illinois,Fayette County,6,3,3676,7353,22059,7660,34.6
17055,2015,Illinois,Franklin County,11,5,3584,7885,39427,4242,10.72
17057,2015,Illinois,Fulton County,7,6,5107,5958,35750,6302,17.0
17057,2015,Michigan,Delta County,7,6,5107,5958,35750,6302,17.0
17073,2015,Illinois,Henry County,9,11,5495,4496,49459,9344,18.51
17077,2015,Illinois,Jackson County,10,13,5922,4555,59220,13247,22.0
17081,2015,Illinois,Jefferson County,7,10,5484,3839,38390,8548,22.02
17085,2015,Illinois,Jo Daviess County,4,4,5508,5508,22034,4522,19.94
17089,2015,Illinois,Kane County,34,76,15579,6969,529702,95266,18.49
17091,2015,Illinois,Kankakee County,13,20,8522,5539,110795,14468,12.75
17095,2015,Illinois,Knox County,9,9,5712,5712,51416,9510,17.97
17097,2015,Illinois,Lake County,45,115,15631,6116,703413,248068,35.26
17099,2015,Illinois,LaSalle County,16,21,6956,5300,111304,23592,20.71
17103,2015,Illinois,Lee County,4,7,8606,4918,34427,3916,10.87
17105,2015,Illinois,Livingston County,7,10,5249,3674,36749,3290,8.45
17107,2015,Illinois,Logan County,6,4,4923,7385,29540,11045,36.44
17109,2015,Illinois,McDonough County,6,8,5223,3917,31342,4131,12.67
17111,2015,Illinois,McHenry County,17,44,18069,6981,307188,133295,43.17
17113,2015,Illinois,McLean County,17,31,10157,5570,172673,46496,27.42
17115,2015,Illinois,Macon County,21,24,5113,4474,107377,29816,26.92
17119,2015,Illinois,Madison County,33,41,8062,6489,266071,96437,35.81
17121,2015,Illinois,Marion County,8,4,4797,9594,38378,10749,27.26
17135,2015,Illinois,Montgomery County,7,4,4170,7299,29196,7126,23.67
17141,2015,Illinois,Ogle County,6,8,8609,6457,51657,9409,17.59
17143,2015,Illinois,Peoria County,27,52,6900,3582,186315,47562,25.5
17145,2015,Illinois,Perry County,5,5,4291,4291,21458,4795,21.45
17157,2015,Illinois,Randolph County,7,6,4692,5474,32846,3836,11.46
17161,2015,Illinois,Rock Island County,20,27,7297,5405,145958,26108,17.69
17163,2015,Illinois,St. Clair County,38,44,6949,6001,264079,90849,33.64
17165,2015,Illinois,Saline County,8,7,3071,3510,24574,9728,39.05
17167,2015,Illinois,Sangamon County,27,32,7351,6203,198496,47888,24.25
17177,2015,Illinois,Stephenson County,6,6,7631,7631,45791,3553,7.45
17179,2015,Illinois,Tazewell County,20,16,6736,8420,134735,58388,43.12
17183,2015,Illinois,Vermilion County,21,16,3761,4936,78990,11871,14.54
17195,2015,Illinois,Whiteside County,9,8,6329,7120,56963,13052,22.31
17197,2015,Illinois,Will County,42,95,16349,7228,686687,217703,32.13
17199,2015,Illinois,Williamson County,15,12,4505,5632,67589,9594,14.46
17201,2015,Illinois,Winnebago County,40,57,7179,5038,287168,76322,25.85
18001,2015,Indiana,Adams County,8,5,4370,6993,34967,2973,8.65
18003,2015,Indiana,Allen County,38,52,9685,7077,368040,107884,30.36
18005,2015,Indiana,Bartholomew County,9,11,9001,7364,81011,20968,27.3
18009,2015,Indiana,Blackford County,4,3,3071,4095,12287,271,2.12
18011,2015,Indiana,Boone County,4,6,15850,10566,63400,6750,11.92
18017,2015,Indiana,Cass County,9,6,4230,6346,38078,1565,4.02
18019,2015,Indiana,Clark County,22,13,5231,8853,115090,24179,21.94
18023,2015,Indiana,Clinton County,5,5,6513,6513,32567,621,1.87
18027,2015,Indiana,Daviess County,7,6,4690,5472,32836,3039,9.6
18029,2015,Indiana,Dearborn County,7,6,7067,8245,49475,13205,26.39
18031,2015,Indiana,Decatur County,6,6,4398,4398,26393,3931,15.27
18035,2015,Indiana,Delaware County,20,10,5800,11601,116019,30038,25.53
18037,2015,Indiana,Dubois County,9,10,4713,4242,42421,2411,5.76
18039,2015,Indiana,Elkhart County,23,38,8838,5349,203284,40315,20.41
18047,2015,Indiana,Franklin County,5,6,4578,3815,22890,2095,9.07
18051,2015,Indiana,Gibson County,9,6,3751,5627,33762,1293,3.86
18053,2015,Indiana,Grant County,13,7,5207,9670,67692,12579,17.95
18057,2015,Indiana,Hamilton County,13,36,23782,8588,309172,87492,31.87
18059,2015,Indiana,Hancock County,7,5,10341,14478,72392,20497,29.28
18063,2015,Indiana,Hendricks County,15,10,10537,15805,158059,39541,27.19
18065,2015,Indiana,Henry County,8,8,6111,6111,48894,1826,3.69
18067,2015,Indiana,Howard County,15,12,5505,6881,82581,22219,26.85
18071,2015,Indiana,Jackson County,9,8,4882,5492,43941,6622,15.63
18073,2015,Indiana,Jasper County,7,8,4785,4187,33501,3057,9.13
18077,2015,Indiana,Jefferson County,6,6,5410,5410,32465,5380,16.59
18081,2015,Indiana,Johnson County,13,9,11487,16593,149338,40027,28.66
18085,2015,Indiana,Kosciusko County,13,14,6062,5629,78815,14141,18.28
18087,2015,Indiana,LaGrange County,8,5,4833,7734,38671,59,0.16
18089,2015,Indiana,Lake County,72,88,6772,5541,487649,147709,29.78
18091,2015,Indiana,LaPorte County,15,19,7384,5829,110762,28377,25.46
18093,2015,Indiana,Lawrence County,9,8,5053,5685,45485,4371,9.47
18095,2015,Indiana,Madison County,18,19,7194,6815,129495,34367,26.11
18097,2015,Indiana,Marion County,136,177,6897,5299,938058,219010,24.24
18099,2015,Indiana,Marshall County,11,8,4250,5844,46756,7140,15.17
18103,2015,Arkansas,Boone County,7,10,5128,3590,35902,7288,19.75
18103,2015,Indiana,Miami County,7,10,5128,3590,35902,7288,19.75
18105,2015,Indiana,Monroe County,9,19,16028,7592,144257,20103,14.57
18107,2015,Indiana,Montgomery County,5,7,7633,5452,38167,5511,14.46
18109,2015,Indiana,Morgan County,9,7,7738,9949,69646,10035,14.57
18113,2015,Indiana,Noble County,11,8,4341,5969,47759,2721,5.72
18127,2015,Indiana,Porter County,14,12,11973,13969,167631,52407,31.89
18137,2015,Indiana,Ripley County,7,7,4099,4099,28699,734,2.55
18141,2015,Indiana,St. Joseph County,31,42,8649,6384,268134,83409,31.25
18145,2015,Indiana,Shelby County,7,5,6348,8888,44442,5949,13.39
18149,2015,Indiana,Starke County,6,5,3823,4588,22940,1304,5.58
18151,2015,Indiana,Steuben County,8,7,4292,4906,34343,6418,18.78
18157,2015,Indiana,Tippecanoe County,15,26,12382,7143,185741,32254,18.67
18163,2015,Indiana,Vanderburgh County,32,39,5685,4665,181941,35885,19.97
18167,2015,Indiana,Vigo County,23,17,4682,6335,107708,36598,33.93
18177,2015,Indiana,Wayne County,12,10,5582,6698,66984,9995,14.5
18183,2015,Indiana,Whitley County,6,5,5565,6679,33395,1688,5.07
19005,2015,Iowa,Allamakee County,3,7,4627,1983,13882,1165,8.13
19011,2015,Iowa,Benton County,5,3,5132,8554,25663,3566,13.67
19013,2015,Iowa,Black Hawk County,14,25,9535,5339,133499,38072,29.04
19023,2015,Iowa,Butler County,5,4,2979,3724,14896,6660,44.8
19033,2015,Iowa,Cerro Gordo County,5,10,8597,4298,42988,7309,16.55
19045,2015,Iowa,Clinton County,11,9,4328,5290,47617,10260,20.89
19049,2015,Iowa,Dallas County,11,12,7343,6731,80777,3511,5.31
19057,2015,Iowa,Des Moines County,8,6,4998,6664,39985,11347,28.14
19061,2015,Iowa,Dubuque County,11,15,8821,6468,97034,18352,19.6
19065,2015,Iowa,Fayette County,7,6,2889,3370,20223,1137,5.45
19079,2015,Iowa,Hamilton County,3,5,5071,3042,15213,2824,18.02
19083,2015,Iowa,Hardin County,4,6,4319,2879,17276,2542,14.5
19085,2015,Iowa,Harrison County,3,4,4749,3562,14248,2658,17.81
19099,2015,Iowa,Jasper County,3,7,12243,5247,36729,6167,16.74
19099,2015,Wisconsin,Green County,3,7,12243,5247,36729,6167,16.74
19103,2015,Iowa,Johnson County,5,20,28913,7228,144567,20182,15.42
19111,2015,Iowa,Lee County,9,7,3896,5010,35071,7088,19.76
19113,2015,Iowa,Linn County,17,28,12928,7849,219792,52423,24.82
19119,2015,Iowa,Lyon County,3,5,3916,2349,11749,1299,11.22
19125,2015,Iowa,Marion County,5,8,6628,4142,33141,4310,12.94
19127,2015,Iowa,Marshall County,6,11,6752,3682,40512,8684,21.36
19129,2015,Iowa,Mills County,3,3,4938,4938,14815,1565,10.39
19137,2015,Iowa,Montgomery County,3,3,3409,3409,10227,2148,20.0
19139,2015,Iowa,Muscatine County,7,8,6145,5377,43017,8657,20.25
19141,2015,Iowa,O'Brien County,4,8,3497,1748,13989,4080,28.34
19147,2015,Iowa,Palo Alto County,3,3,3046,3046,9139,2055,21.81
19153,2015,Iowa,Polk County,37,83,12613,5622,466688,64531,14.98
19155,2015,Iowa,Pottawattamie County,8,12,11691,7794,93534,32133,34.49
19161,2015,Iowa,Sac County,4,4,2502,2502,10009,3736,36.09
19163,2015,Iowa,Scott County,19,23,9061,7485,172170,18170,11.0
19167,2015,Iowa,Sioux County,9,8,3861,4344,34752,1431,4.24
19169,2015,Iowa,Story County,7,12,13763,8028,96346,17893,19.98
19177,2015,Iowa,Van Buren County,3,5,2441,1465,7325,3945,52.12
19183,2015,Iowa,Washington County,6,4,3708,5562,22251,1492,6.88
19187,2015,Iowa,Webster County,5,5,7398,7398,36992,8850,23.28
19189,2015,Iowa,Winnebago County,5,3,2113,3522,10567,1918,17.65
19189,2015,Minnesota,Lake County,5,3,2113,3522,10567,1918,17.65
19191,2015,Iowa,Winneshiek County,4,6,5188,3459,20754,2591,12.3
19193,2015,Iowa,Woodbury County,13,18,7881,5692,102464,26351,25.79
20005,2015,Kansas,Atchison County,3,3,5469,5469,16409,2711,16.02
20021,2015,Kansas,Cherokee County,5,4,4112,5140,20561,2680,12.4
20037,2015,Kansas,Crawford County,9,5,4359,7846,39231,11595,29.63
20045,2015,Kansas,Douglas County,8,19,14739,6206,117915,15122,13.64
20057,2015,Kansas,Ford County,5,7,6852,4894,34263,7088,20.94
20077,2015,Kansas,Harper County,4,4,1445,1445,5781,1566,25.95
20079,2015,Kansas,Harvey County,4,6,8727,5818,34908,5078,14.64
20091,2015,Kansas,Johnson County,23,79,25163,7326,578758,94139,17.3
20107,2015,Kansas,Linn County,4,3,2390,3187,9561,1351,13.99
20107,2015,Kansas,Pratt County,4,3,2390,3187,9561,1351,13.99
20121,2015,Kansas,Miami County,6,3,5454,10909,32727,2506,7.64
20125,2015,Kansas,Montgomery County,8,3,4164,11105,33316,8479,23.9
20131,2015,Kansas,Nemaha County,5,5,2041,2041,10209,1415,13.91
20155,2015,Kansas,Reno County,8,10,7955,6364,63647,15362,23.81
20159,2015,Kansas,Rice County,4,3,2485,3314,9943,1890,18.75
20173,2015,Kansas,Sedgwick County,61,75,8366,6804,510360,135646,27.22
20177,2015,Kansas,Shawnee County,21,30,8501,5951,178541,43337,24.36
20209,2015,Kansas,Wyandotte County,28,29,5824,5623,163095,41854,26.57
21009,2015,Kentucky,Barren County,15,9,2911,4852,43676,3041,7.21
21013,2015,Kentucky,Bell County,11,6,2481,4549,27294,4990,17.39
21019,2015,Kentucky,Boyd County,14,6,3463,8081,48488,10684,21.57
21021,2015,Kentucky,Boyle County,9,4,3311,7451,29807,7765,27.31
21029,2015,Kentucky,Bullitt County,13,5,6050,15730,78653,24247,32.63
21037,2015,Kentucky,Campbell County,12,16,7660,5745,91925,27458,30.4
21045,2015,Kentucky,Casey County,5,5,3163,3163,15815,704,4.41
21047,2015,Kentucky,Christian County,17,12,4322,6123,73484,18938,25.61
21049,2015,Kentucky,Clark County,6,6,5947,5947,35684,3671,10.31
21051,2015,Kentucky,Clay County,6,4,3507,5261,21047,1990,9.16
21059,2015,Kentucky,Daviess County,19,16,5228,6208,99333,15931,16.48
21067,2015,Kentucky,Fayette County,29,58,10854,5427,314767,46942,15.87
21071,2015,Kentucky,Floyd County,13,13,2898,2898,37679,1951,4.94
21083,2015,Kentucky,Graves County,13,6,2865,6208,37251,3573,9.63
21089,2015,Kentucky,Greenup County,9,6,4003,6005,36031,8653,23.44
21093,2015,Kentucky,Hardin County,22,14,4840,7606,106486,28939,27.42
21095,2015,Kentucky,Harlan County,10,9,2761,3068,27613,5720,19.54
21099,2015,Kentucky,Hart County,7,5,2641,3697,18489,1704,9.36
21101,2015,Kentucky,Henderson County,11,7,4217,6626,46388,4484,9.69
21107,2015,Kentucky,Hopkins County,14,6,3305,7713,46281,10900,23.23
