GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2010,D_Cap,G_Cap,FD_num_2010,FD_pct_2010
42071,Lancaster County,Pennsylvania,2010,47,673,13776,110,7678,117026,519445,11052,4722,133673,25.73
42073,Lawrence County,Pennsylvania,2010,17,181,2671,9,557,10173,91108,5359,10123,26492,29.08
42075,Lebanon County,Pennsylvania,2010,11,99,1690,32,1419,21845,133568,12142,4174,24983,18.7
42077,Lehigh County,Pennsylvania,2010,26,268,4185,78,3945,68379,349497,13442,4480,91342,26.14
42079,Luzerne County,Pennsylvania,2010,46,384,6596,59,3502,55338,320918,6976,5439,56425,17.58
42085,Mercer County,Pennsylvania,2010,22,196,2980,19,739,13541,116638,5301,6138,16447,14.1
42089,Monroe County,Pennsylvania,2010,17,152,2431,25,1747,32091,169842,9990,6793,50922,29.98
42091,Montgomery County,Pennsylvania,2010,46,355,5531,139,9859,208178,799874,17388,5754,231495,28.94
42097,Northumberland County,Pennsylvania,2010,13,93,1375,18,794,10597,94528,7271,5251,11348,12.0
42101,Philadelphia County,Pennsylvania,2010,198,1231,22004,527,9727,225175,1526006,7707,2895,13014,0.85
42107,Schuylkill County,Pennsylvania,2010,20,124,2411,34,1387,20450,148289,7414,4361,9833,6.63
42109,Snyder County,Pennsylvania,2010,8,89,1159,14,505,7576,39702,4962,2835,1980,4.99
42113,Sullivan County,Pennsylvania,2010,4,23,261,4,122,1834,6428,1607,1607,2211,34.4
42117,Tioga County,Pennsylvania,2010,9,97,1465,8,275,4255,41981,4664,5247,1379,3.28
42121,Venango County,Pennsylvania,2010,9,80,1322,15,373,5805,54984,6109,3665,4631,8.42
42125,Washington County,Pennsylvania,2010,20,154,2453,34,1461,24329,207820,10391,6112,56007,26.95
42127,Wayne County,Pennsylvania,2010,9,58,773,15,622,10093,52822,5869,3521,2138,4.05
42129,Westmoreland County,Pennsylvania,2010,52,415,6516,53,2580,48143,365169,7022,6889,121341,33.23
42133,York County,Pennsylvania,2010,43,385,5754,64,4356,70781,434972,10115,6796,113962,26.2
44003,Kent County,Rhode Island,2010,18,244,4704,23,1484,35873,166158,9231,7224,53506,32.2
44007,Providence County,Rhode Island,2010,53,571,11477,121,5231,113686,626667,11823,5179,124418,19.85
44009,Washington County,Rhode Island,2010,17,166,3971,32,1588,36527,126979,7469,3968,42981,33.85
45003,Aiken County,South Carolina,2010,32,276,4269,30,1187,22868,160099,5003,5336,35221,22.0
45007,Anderson County,South Carolina,2010,38,294,4967,26,1546,25754,187126,4924,7197,56938,30.43
45009,Bamberg County,South Carolina,2010,9,67,931,4,91,1905,15987,1776,3996,2415,15.11
45013,Beaufort County,South Carolina,2010,20,186,2827,32,1633,35692,162233,8111,5069,49037,30.23
45015,Berkeley County,South Carolina,2010,23,201,3361,18,892,15166,177843,7732,9880,40370,22.7
45019,Charleston County,South Carolina,2010,55,424,7077,90,3757,74729,350209,6367,3891,64105,18.3
45025,Chesterfield County,South Carolina,2010,12,86,1265,13,339,5061,46734,3894,3594,6370,13.63
45027,Clarendon County,South Carolina,2010,11,66,1036,5,305,3506,34971,3179,6994,1667,4.77
45029,Colleton County,South Carolina,2010,8,69,1037,13,355,5285,38892,4861,2991,9243,23.76
45031,Darlington County,South Carolina,2010,17,160,2316,13,569,8338,68681,4040,5283,9759,14.21
45033,Dillon County,South Carolina,2010,9,70,1015,7,171,2955,32062,3562,4580,3257,10.16
45035,Dorchester County,South Carolina,2010,16,151,2369,16,1012,18432,136555,8534,8534,26712,19.56
45041,Florence County,South Carolina,2010,35,315,4876,41,1039,18807,136885,3911,3338,30786,22.49
45045,Greenville County,South Carolina,2010,77,583,9474,86,4266,91170,451225,5860,5246,144872,32.11
