GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay
26063,2008,10,55,674,10,226,3124
26065,2008,26,199,2782,50,1464,25628
26067,2008,10,54,757,11,389,5228
26069,2008,8,38,712,8,293,3979
26075,2008,18,170,2114,25,820,13040
26077,2008,21,205,2982,43,1368,22687
26081,2008,62,576,8216,125,3264,60536
26087,2008,9,102,1291,15,384,7223
26091,2008,11,121,1839,20,683,9657
26093,2008,7,43,711,20,1194,21838
26099,2008,77,645,8351,150,4624,99702
26103,2008,8,87,1216,13,443,7304
26105,2008,7,59,505,9,125,1537
26107,2008,5,47,632,9,120,1547
26115,2008,7,67,899,23,702,13736
26117,2008,18,106,1503,14,420,6409
26121,2008,21,186,2816,24,619,9896
26123,2008,12,87,1289,7,260,4092
26125,2008,99,797,11090,277,9522,200429
26127,2008,6,50,785,9,195,3075
26133,2008,11,46,697,9,144,2475
26137,2008,5,50,676,6,149,2786
26139,2008,17,116,1233,36,1072,19256
26143,2008,5,24,408,6,136,2264
26145,2008,32,183,2619,42,977,18865
26147,2008,20,161,1938,30,560,11734
26149,2008,13,94,1393,17,288,5137
26151,2008,11,68,867,10,324,5227
26155,2008,15,82,1132,11,444,8203
26159,2008,15,79,1119,18,451,7672
26161,2008,20,201,2574,58,2466,56343
26163,2008,232,1546,20402,509,9197,180879
27003,2008,15,160,4310,36,1616,34975
27007,2008,6,97,1717,7,411,5881
27015,2008,8,47,437,6,483,7628
27017,2008,3,21,271,5,207,3456
27033,2008,6,73,997,6,172,1831
27035,2008,6,211,4151,13,549,11829
27039,2008,4,30,146,4,166,2250
27041,2008,6,200,3449,7,334,4451
27043,2008,4,22,242,5,202,1755
27045,2008,7,47,625,7,177,2376
27053,2008,64,725,12422,217,8597,203903
27057,2008,5,75,1312,4,226,3586
27059,2008,3,24,161,3,64,944
27067,2008,6,78,790,10,407,6060
27095,2008,3,8,205,8,384,6273
27103,2008,3,23,208,4,180,2311
27105,2008,3,41,492,5,175,2623
27109,2008,9,259,4699,22,1240,20470
27111,2008,14,266,4770,11,516,7365
27115,2008,9,70,988,4,196,2659
27119,2008,6,70,933,8,309,5135
27123,2008,33,243,3323,97,3947,82573
27135,2008,5,76,1062,7,232,3318
27137,2008,20,288,4240,39,1717,33262
27163,2008,12,301,5270,24,1735,36539
27171,2008,6,46,591,11,923,14786
28011,2008,8,68,714,11,192,3663
28023,2008,8,50,730,4,105,1711
28025,2008,6,39,551,6,150,1871
28029,2008,8,71,845,7,184,2329
28031,2008,9,73,1023,5,118,1467
28033,2008,24,259,3394,18,960,18639
28035,2008,24,255,3756,13,362,5326
28039,2008,5,52,635,3,91,1431
28047,2008,35,406,5824,23,885,16188
28049,2008,46,556,6303,36,1630,28915
28051,2008,7,60,740,4,98,1373
28059,2008,30,269,3898,24,749,12117
28061,2008,7,56,589,4,93,1141
28067,2008,20,223,2706,11,369,5715
28073,2008,12,93,1092,8,250,4664
28075,2008,17,196,2975,13,465,8077
28087,2008,17,149,1862,14,414,6264
28089,2008,15,152,1884,11,646,11927
28091,2008,9,75,868,5,137,2101
28095,2008,13,105,1313,10,166,2224
28101,2008,7,51,707,5,207,1981
28107,2008,7,67,854,5,203,3831
28109,2008,14,150,2200,10,319,5328
28113,2008,10,97,1134,9,266,4960
28121,2008,24,264,3114,11,841,14884
28127,2008,6,63,716,5,83,1306
28131,2008,5,36,455,4,45,797
28133,2008,7,62,677,8,130,2264
28139,2008,7,50,663,5,124,1832
28149,2008,11,114,1316,5,196,4213
28151,2008,18,120,1485,15,365,6214
28153,2008,8,54,825,5,182,2319
28163,2008,9,86,1058,5,163,2760
29019,2008,13,113,1391,23,1395,22057
29021,2008,11,100,1207,16,702,13013
29027,2008,7,51,621,5,193,3098
29037,2008,11,240,3794,12,694,12618
29047,2008,18,145,1847,31,1960,36693
29051,2008,7,66,783,12,874,14348
29069,2008,9,60,665,14,244,3351
29073,2008,4,28,442,6,120,1435
29077,2008,32,252,3603,34,1600,27439
29089,2008,3,30,303,3,56,722
29091,2008,10,88,1052,9,231,3399
29095,2008,76,1023,18165,95,5593,104184
29099,2008,15,132,1644,24,854,18406
29113,2008,4,38,334,5,132,2754
29127,2008,9,91,1289,6,211,3739
29143,2008,5,48,565,7,89,1266
29155,2008,3,25,320,8,144,1919
29165,2008,6,32,403,14,841,16497
29167,2008,6,55,943,6,130,1893
29169,2008,6,48,542,6,203,2904
29175,2008,5,36,453,3,77,1364
29183,2008,17,240,3244,37,2265,47681
29189,2008,81,819,10306,176,9100,202966
29213,2008,10,70,1541,12,558,9288
30029,2008,6,87,1211,14,857,19596
30031,2008,3,39,641,21,1012,22621
30049,2008,3,24,259,9,402,8347
30063,2008,6,57,563,21,936,21082
31001,2008,5,64,672,7,313,5108
31017,2008,4,58,861,3,59,627
31025,2008,4,72,1266,7,102,1403
31039,2008,4,63,1224,3,81,1299
31047,2008,7,66,1004,5,142,1815
31053,2008,5,47,615,7,376,5857
31055,2008,34,375,5028,84,6802,113833
31059,2008,3,24,212,5,55,562
31067,2008,6,60,837,4,109,1388
31089,2008,5,103,1586,9,187,2094
31109,2008,14,146,1581,42,3075,45980
31111,2008,7,109,1545,7,132,1998
31119,2008,5,66,980,8,492,8021
31131,2008,5,63,1057,4,115,940
31137,2008,3,46,664,4,83,1326
31141,2008,5,72,847,6,447,6869
31155,2008,5,62,822,7,115,1679
31161,2008,4,41,452,5,74,997
31185,2008,4,52,774,3,156,1769
32003,2008,98,1243,19432,263,13835,351986
32031,2008,23,206,3664,64,3517,92980
33003,2008,11,80,1255,22,737,15181
33005,2008,4,51,764,22,1341,22924
33007,2008,7,59,724,14,485,6972
33009,2008,13,123,1818,32,1419,30022
34001,2008,31,206,3225,77,2217,59375
34003,2008,57,421,6307,249,10142,260298
34005,2008,31,255,2901,78,4325,98908
34007,2008,45,421,5385,158,4634,100295
34011,2008,13,98,1272,40,1119,27020
34013,2008,68,548,9781,323,5951,158331
34015,2008,24,215,2685,48,2677,59238
34017,2008,70,435,6407,249,3938,97698
34019,2008,4,24,256,24,1318,33783
34021,2008,34,244,3437,109,3911,91989
34023,2008,65,434,6348,221,6384,148716
34025,2008,40,277,3727,171,7881,181644
34027,2008,24,154,2080,108,5493,150122
34029,2008,36,334,4743,102,5115,122384
34031,2008,48,353,8253,225,4086,95912
34033,2008,7,47,474,14,426,9426
34035,2008,16,79,1246,65,3706,88240
34037,2008,7,73,813,26,1703,37883
34039,2008,47,473,7674,150,4368,105959
34041,2008,6,84,902,32,1427,34490
35001,2008,55,553,8412,75,4214,90378
35005,2008,9,69,975,8,355,6835
35006,2008,6,41,441,3,126,2362
35009,2008,8,72,981,4,189,3301
35013,2008,21,148,1941,22,727,13904
35025,2008,10,108,1403,6,379,8360
35031,2008,13,146,2478,14,439,9758
35035,2008,7,59,804,7,168,3357
35047,2008,4,52,565,5,87,1091
35057,2008,4,40,491,5,63,1080
35061,2008,8,76,946,12,321,6415
36005,2008,188,1080,15638,893,5262,100367
36007,2008,26,283,3120,34,2145,35032
36009,2008,15,133,1410,22,783,11278
36013,2008,24,235,2679,35,1264,21851
36015,2008,16,165,1863,13,773,13565
36017,2008,11,85,952,10,343,6369
36021,2008,8,94,1122,22,660,13447
36027,2008,21,234,2685,106,3240,70262
36029,2008,110,1198,13656,236,10971,183748
36037,2008,6,57,572,8,375,6606
36039,2008,7,75,709,11,487,8279
36043,2008,8,84,988,14,309,5283
36045,2008,18,159,1716,27,749,15039
36047,2008,299,1929,28011,1564,10423,213675
36053,2008,10,92,1216,15,513,9413
36055,2008,64,773,8366,166,10618,192279
36059,2008,89,1234,28137,562,12515,305014
36061,2008,142,1166,26470,1127,16366,399476
36063,2008,27,311,3307,31,1750,29445
36065,2008,34,342,3451,46,1819,32464
36067,2008,45,474,5022,113,6832,112270
36069,2008,13,129,1655,17,1389,24049
36073,2008,5,41,505,10,215,3892
36075,2008,14,124,1406,24,990,17139
36079,2008,4,38,394,34,794,20234
36081,2008,235,1613,30697,1166,11206,228809
36085,2008,29,271,3463,194,3708,84975
36087,2008,20,210,2481,94,2126,54257
36089,2008,21,201,2125,29,889,15398
36093,2008,16,137,2049,31,1728,31134
36101,2008,15,120,1202,22,991,17549
36103,2008,79,822,10527,513,14147,341036
36105,2008,15,97,1307,29,749,13049
36107,2008,9,193,2530,11,336,5895
36109,2008,5,54,643,17,1338,23950
36111,2008,14,163,1886,52,1863,37045
36117,2008,18,131,1379,17,876,15052
36119,2008,56,411,5411,426,9372,225184
36121,2008,10,91,1349,10,384,6664
37001,2008,23,225,2565,19,766,12509
37003,2008,5,42,446,5,152,2234
37005,2008,4,23,191,3,96,1340
37007,2008,5,44,386,7,137,1992
37009,2008,5,51,575,4,173,2885
37011,2008,5,36,485,5,252,3765
37013,2008,9,77,851,10,393,6175
37015,2008,3,21,237,5,71,1045
37017,2008,10,73,911,7,189,2803
37019,2008,19,156,1691,18,733,12175
37021,2008,27,278,3792,53,3043,52580
37023,2008,15,143,1788,19,652,10352
37025,2008,22,181,2166,29,1057,18319
37027,2008,14,136,1590,15,625,8738
37035,2008,29,300,3450,26,1033,15776
37037,2008,12,63,896,14,509,8195
37039,2008,8,64,626,6,227,3492
37045,2008,24,156,2035,18,588,9748
37047,2008,18,128,1737,14,426,6152
37049,2008,18,134,1720,18,599,9867
37051,2008,48,535,6434,45,1525,24787
37053,2008,4,33,329,9,207,6041
37055,2008,13,91,1486,18,523,13257
37057,2008,26,265,2974,29,795,14049
37061,2008,17,122,1429,14,375,6806
37063,2008,29,353,4803,47,1957,38007
37065,2008,11,106,1129,10,271,4388
37067,2008,45,505,6488,65,2675,43063
37069,2008,10,71,884,9,323,5634
37071,2008,38,299,3855,35,1309,22609
37081,2008,56,558,6662,95,3435,58199
37083,2008,19,180,1933,22,420,5921
37089,2008,11,145,1750,23,1116,19319
37091,2008,10,82,1047,7,255,3705
37093,2008,5,32,448,7,155,2512
37097,2008,23,214,2901,30,1047,20137
37101,2008,23,215,2504,33,1046,17315
37105,2008,11,97,1288,16,490,7136
37107,2008,18,124,1661,15,509,8633
37109,2008,14,133,1724,14,619,10357
37111,2008,9,92,961,10,344,5606
37119,2008,72,683,9409,186,9006,155048
37127,2008,20,193,2284,22,733,11588
37129,2008,25,324,4612,41,1946,31750
37135,2008,10,99,1079,20,1441,26907
37145,2008,7,81,886,6,201,3067
37147,2008,33,265,3052,27,1101,18595
37151,2008,21,159,2197,21,668,10140
37153,2008,11,97,1198,11,276,3670
37155,2008,29,305,3256,26,815,12207
37157,2008,20,194,2258,16,435,6326
37159,2008,23,206,2895,20,773,13363
37163,2008,15,172,2352,13,382,6507
37165,2008,12,112,1147,6,189,3045
37169,2008,9,65,626,10,284,4389
37171,2008,17,209,2765,16,530,8274
37173,2008,6,33,453,3,137,3335
37179,2008,19,202,2329,25,1245,20732
37183,2008,59,651,8515,171,8215,145266
37185,2008,3,21,229,3,116,1421
37189,2008,11,198,2982,11,549,8226
37191,2008,23,216,2780,18,558,10055
37193,2008,10,92,1226,16,447,5900
37195,2008,18,156,1753,20,440,6511
38015,2008,7,96,1412,7,742,10465
38099,2008,4,50,605,6,142,1363
39001,2008,9,64,896,5,114,1605
39005,2008,8,45,625,9,431,6310
39007,2008,22,158,2058,20,503,9433
39009,2008,12,94,1396,13,371,8586
39015,2008,12,102,1450,7,323,5943
39017,2008,33,279,3875,53,2776,51449
39019,2008,6,82,1099,4,127,1540
39021,2008,6,50,582,8,209,3730
39023,2008,17,157,2154,23,899,17000
39027,2008,10,79,1075,9,457,8408
39029,2008,18,146,1799,19,619,9175
39031,2008,5,44,598,6,267,3940
39035,2008,126,1066,14556,319,9314,190753
39037,2008,6,47,637,8,347,5980
39043,2008,10,106,1463,11,299,5688
39047,2008,4,27,364,11,185,4223
39049,2008,104,1439,22621,239,9352,195827
39051,2008,7,58,870,6,262,4744
39053,2008,8,62,938,6,154,1905
39057,2008,19,157,1923,26,1202,23746
39059,2008,9,75,1007,10,225,3554
39061,2008,82,747,10454,156,6664,139179
39063,2008,7,64,768,11,380,7251
39071,2008,7,56,719,6,236,4512
39075,2008,6,30,312,11,274,3267
39077,2008,14,132,1609,17,354,5114
39081,2008,14,119,1763,21,573,10242
39083,2008,10,87,1066,12,369,6627
39085,2008,22,241,2948,37,1757,36632
39087,2008,9,63,857,12,395,5452
39089,2008,19,160,2363,25,1161,24310
39091,2008,8,85,1176,14,304,4989
39093,2008,38,350,4082,53,1949,36746
39097,2008,5,23,443,5,179,3379
39099,2008,38,331,4070,58,2008,33398
39103,2008,12,122,1508,25,1717,29697
39107,2008,5,50,610,7,208,3309
39113,2008,67,616,9057,79,3721,76436
39119,2008,13,113,1431,15,564,9735
39127,2008,5,49,514,8,165,3362
39129,2008,8,68,908,9,301,6141
39133,2008,16,126,1503,19,923,17853
39137,2008,6,34,459,8,177,1780
39139,2008,19,182,2501,22,854,15742
39141,2008,13,113,1611,15,535,9091
39143,2008,10,94,1199,12,480,7890
39145,2008,16,128,1923,14,496,9888
39149,2008,6,57,730,9,328,6717
39151,2008,46,398,5550,64,3061,60121
39153,2008,60,581,8118,87,5116,98338
39155,2008,39,352,4736,46,1677,28468
39157,2008,17,156,2043,15,822,14656
39159,2008,6,50,632,6,199,4578
39165,2008,17,122,1996,24,1727,32030
39167,2008,12,90,1470,15,579,9927
39173,2008,20,382,4781,18,760,15063
40013,2008,9,81,955,5,166,1617
40017,2008,12,95,1214,15,244,4320
40019,2008,16,138,1765,7,173,3116
40027,2008,22,209,2723,46,1237,25176
40031,2008,22,193,2432,11,312,5058
40051,2008,6,73,895,8,189,2806
40071,2008,10,96,1382,14,403,4932
40079,2008,17,165,1887,6,202,3012
40089,2008,6,42,507,9,148,3127
40091,2008,4,29,389,5,212,3962
40101,2008,16,141,1652,12,366,5851
40109,2008,102,800,11048,173,4034,84810
40123,2008,7,59,674,4,91,1281
40125,2008,14,149,2105,7,141,2135
40137,2008,10,96,1215,9,196,2746
40139,2008,4,23,344,5,108,1354
40143,2008,76,644,9560,73,4172,74155
41001,2008,4,49,592,8,176,4355
41003,2008,4,38,497,13,813,16606
41011,2008,4,95,1203,20,600,14817
41019,2008,4,68,873,28,786,18511
41029,2008,14,233,3502,33,1626,42671
41035,2008,6,97,1651,13,417,11355
41039,2008,18,270,3829,59,2797,68329
41041,2008,5,35,464,17,587,12756
41043,2008,9,100,2230,18,636,14834
41051,2008,24,365,5394,130,5835,154429
41061,2008,3,39,623,8,232,4838
41067,2008,23,328,3823,79,4545,120922
42001,2008,10,69,783,15,736,11743
42003,2008,131,1127,14930,205,13135,249832
42007,2008,23,215,2697,30,1389,18083
42009,2008,8,62,763,12,390,5996
42011,2008,31,252,3548,72,3477,53369
42013,2008,25,275,3913,19,1051,16069
42017,2008,46,1053,14483,100,8492,158550
42021,2008,35,302,3962,32,1176,17686
42025,2008,8,58,856,12,482,7802
42029,2008,28,298,3917,72,5552,105673
42031,2008,9,122,1711,15,263,4900
42033,2008,23,164,2240,18,677,10291
42037,2008,11,112,1363,12,734,9553
42041,2008,19,193,2429,39,3436,55215
42043,2008,28,253,3681,51,2641,41235
42045,2008,47,416,5331,97,5157,115965
42047,2008,6,38,386,8,236,3094
42049,2008,36,315,4308,40,2434,43535
42051,2008,24,210,2839,29,1105,17867
42059,2008,9,76,933,11,484,9986
42061,2008,10,49,727,7,307,5160
42063,2008,12,134,1940,10,546,7817
42065,2008,12,67,834,10,360,5779
42069,2008,28,271,3252,40,3026,49714
42071,2008,43,686,12818,105,7203,109092
42073,2008,17,170,2419,13,589,10794
42075,2008,9,107,1438,33,1361,20490
42077,2008,24,242,3428,65,3953,62807
42079,2008,41,420,5744,68,3537,55870
42085,2008,20,179,2546,20,829,14259
42087,2008,7,68,785,15,347,5406
42089,2008,18,166,2370,27,1370,26927
42091,2008,46,345,4872,138,9432,193824
42095,2008,21,192,2096,55,3715,54909
42097,2008,15,106,1416,18,731,7521
42101,2008,193,1462,19639,462,9481,210376
42107,2008,19,145,2240,32,1428,18917
42109,2008,9,108,1085,14,468,7009
42115,2008,9,58,734,12,328,5168
42117,2008,9,98,1346,9,290,4079
42121,2008,9,78,1089,13,362,5399
42125,2008,24,232,2334,36,1456,23900
42127,2008,9,60,535,15,625,10218
42129,2008,50,459,5907,51,2694,49096
42133,2008,43,360,4732,62,4351,64426
44005,2008,8,80,1353,9,530,11003
44007,2008,50,724,10721,124,5295,105394
45003,2008,33,309,3547,28,1312,22520
45005,2008,3,29,228,4,87,990
45007,2008,35,284,3691,26,1560,27420
45009,2008,8,59,794,3,78,1085
45013,2008,15,162,2407,37,1737,36316
45015,2008,25,233,3134,17,883,16278
45019,2008,52,419,5627,92,4323,79198
45025,2008,11,72,1051,11,358,4645
45027,2008,11,70,882,6,330,3810
45029,2008,9,86,906,11,375,5480
45033,2008,11,70,814,9,233,3508
45035,2008,16,159,2054,17,1019,19403
45041,2008,32,344,4170,41,1173,18231
45045,2008,70,600,8013,86,4193,78043
45047,2008,16,147,1763,16,523,8667
45049,2008,8,66,781,7,186,2980
45051,2008,65,544,7174,55,2464,46453
45055,2008,13,109,1447,9,397,5432
45057,2008,8,79,889,16,424,6756
45063,2008,49,446,5166,42,1975,33571
45067,2008,11,62,803,12,313,3868
45069,2008,7,60,644,9,236,3197
45075,2008,34,294,3667,22,761,10835
45079,2008,51,495,6205,59,2863,50864
45081,2008,4,35,360,3,125,1601
45083,2008,61,451,6039,45,2241,40822
45085,2008,24,199,2468,17,872,9977
45087,2008,9,64,646,8,217,3138
45089,2008,10,72,947,8,302,3851
45091,2008,34,313,4097,35,1536,28071
46023,2008,4,37,455,5,108,1257
46099,2008,16,177,2744,22,2265,32702
46103,2008,8,30,964,19,916,25447
46109,2008,4,56,1013,7,77,1135
47003,2008,5,54,711,13,258,4116
47005,2008,5,34,478,4,63,833
47009,2008,13,118,1521,17,905,13992
47011,2008,14,116,1582,14,563,9281
47013,2008,7,62,624,9,251,3332
47023,2008,5,37,477,5,99,1230
47025,2008,4,29,343,6,217,2952
47031,2008,12,93,1157,10,272,4660
47037,2008,79,944,14236,121,5168,110491
47045,2008,11,79,916,8,177,2868
47051,2008,7,59,674,10,171,2950
47055,2008,9,75,904,7,146,2142
47059,2008,9,102,1338,11,516,7565
47065,2008,53,379,5824,66,2345,43948
47081,2008,4,42,610,7,87,1233
47093,2008,42,425,6273,70,4431,73169
47097,2008,6,48,512,8,118,1414
47103,2008,5,44,579,7,122,1415
47115,2008,7,49,663,4,127,2088
47117,2008,8,66,914,8,213,3060
47119,2008,18,154,1840,15,653,11061
47123,2008,11,78,1029,7,295,5412
47125,2008,21,234,3119,13,518,10189
47133,2008,5,53,693,7,124,1913
47141,2008,15,137,1810,14,371,6719
47143,2008,7,49,653,6,193,3116
47145,2008,10,71,852,7,429,6937
47147,2008,7,59,823,12,343,6663
47149,2008,25,301,3812,31,1805,36115
47155,2008,14,134,1751,22,1228,21068
47157,2008,108,1063,15246,172,6765,133514
47161,2008,4,28,346,4,65,1185
47163,2008,22,197,2515,19,1136,17085
47165,2008,19,238,2937,28,1056,22123
47177,2008,10,96,1627,11,215,4101
47179,2008,14,122,1733,20,1156,18160
47185,2008,5,33,456,3,90,2037
48035,2008,4,27,419,4,110,1908
48039,2008,32,280,3861,30,1575,26466
48041,2008,13,117,1644,19,1386,24727
48043,2008,4,49,573,6,98,1204
48049,2008,10,105,1491,7,155,2672
48061,2008,63,452,5777,45,2429,48136
48071,2008,5,41,849,6,218,2865
48085,2008,45,391,5709,79,6325,117135
48091,2008,13,108,1208,7,850,16611
48113,2008,249,2022,31992,366,17507,342790
48121,2008,42,436,6233,52,3523,59919
48135,2008,18,157,2057,17,801,16773
48139,2008,18,130,1698,16,776,13691
48141,2008,123,967,12520,117,3672,64911
48149,2008,6,29,384,9,198,4262
48157,2008,28,247,3854,68,3306,62312
48167,2008,26,222,2882,47,2220,40423
48171,2008,6,41,655,4,286,6149
48183,2008,33,220,3443,17,870,17927
48199,2008,8,48,596,10,290,5090
48201,2008,335,2764,40540,711,29722,575217
48203,2008,16,113,1300,9,285,5822
48209,2008,11,76,958,12,1071,23543
48213,2008,16,112,1416,12,370,6664
48215,2008,110,782,10296,66,4665,88275
48221,2008,7,60,760,14,451,8401
48233,2008,5,32,376,4,249,3511
48245,2008,36,262,3722,44,1914,34057
48249,2008,8,63,721,12,326,5751
48251,2008,20,162,2324,16,675,16131
48257,2008,15,120,1446,11,423,7979
48277,2008,11,111,1575,6,196,4080
48289,2008,6,44,762,7,168,2119
48291,2008,10,78,1303,14,479,7444
48323,2008,16,116,1462,11,480,8377
48329,2008,12,108,1463,9,781,16855
48339,2008,42,371,5422,49,3225,59627
48349,2008,12,88,1250,8,311,6512
48363,2008,4,30,352,8,92,1585
48367,2008,9,61,1007,10,439,9547
48375,2008,21,169,2618,13,1224,17350
48395,2008,6,33,434,5,138,2139
48397,2008,3,30,412,4,472,9499
48401,2008,11,50,963,6,218,3875
48439,2008,164,1452,20470,211,12009,236081
48449,2008,7,55,739,6,219,3392
48451,2008,15,115,1548,13,658,12805
48477,2008,3,20,255,5,284,5418
48479,2008,25,189,2496,44,2209,42898
48481,2008,7,46,540,7,454,9569
48485,2008,21,253,2808,13,1091,15835
48497,2008,9,62,785,7,183,3432
49003,2008,6,70,695,4,377,6630
49011,2008,15,182,2419,23,1891,39025
49013,2008,3,35,616,5,281,5037
49035,2008,59,654,12715,142,8972,195941
49049,2008,22,225,2948,49,3207,67291
49053,2008,11,175,2558,13,925,21459
49057,2008,21,283,6198,33,1803,36886
50005,2008,8,26,190,15,429,6306
50011,2008,6,60,771,17,594,10046
50015,2008,4,44,663,10,415,7580
50019,2008,9,63,900,18,426,7401
50023,2008,9,90,1461,24,848,14635
50025,2008,6,54,900,20,682,13013
50027,2008,9,138,2243,27,550,9505
51001,2008,11,102,1263,10,247,4422
51011,2008,6,24,350,4,169,2367
51013,2008,7,36,901,45,1705,38509
51031,2008,13,145,1719,9,344,5535
51041,2008,30,298,4251,42,2904,50859
51051,2008,6,29,341,5,160,2205
51059,2008,41,314,5786,191,8167,171641
51061,2008,4,34,438,12,548,10868
51065,2008,3,15,188,5,130,1985
51067,2008,8,66,913,6,264,4926
51083,2008,7,72,656,10,183,2790
51085,2008,8,102,1149,17,868,14679
51087,2008,24,343,4240,64,3146,61993
51089,2008,11,142,1703,14,299,4809
51095,2008,3,23,390,9,560,10904
51103,2008,3,25,270,6,129,2457
51105,2008,6,33,416,6,191,2423
51107,2008,15,120,2134,48,3256,61496
51121,2008,7,85,1060,16,734,11801
51139,2008,6,32,436,6,128,2268
51143,2008,13,97,1136,10,264,3814
51147,2008,4,68,703,3,99,1635
51153,2008,19,171,3165,63,2867,66048
51165,2008,8,64,778,13,303,4716
51169,2008,8,56,688,5,304,4246
51183,2008,5,31,318,5,65,969
51191,2008,10,121,1606,12,508,8249
51195,2008,12,76,1028,10,584,7997
51197,2008,6,44,521,5,183,2487
51199,2008,9,118,1376,10,552,11142
51510,2008,6,35,611,37,1497,32087
51520,2008,5,35,477,5,425,7014
51540,2008,4,62,969,19,820,15370
51590,2008,12,113,1518,15,449,7172
51630,2008,7,126,1646,8,231,3287
51640,2008,3,59,797,4,155,2474
51660,2008,11,111,1741,18,666,9748
51680,2008,11,95,1028,15,672,12617
51700,2008,27,272,3372,35,1086,19355
51740,2008,17,163,2131,15,444,7633
51760,2008,24,185,2804,65,1669,30193
51770,2008,15,151,2250,28,882,15584
51800,2008,8,72,898,11,500,7680
51810,2008,41,444,5656,68,3659,62715
51820,2008,5,46,668,8,385,7275
53005,2008,10,178,2579,17,933,26226
53007,2008,5,81,1366,22,654,15452
53009,2008,6,80,1533,18,777,21985
53011,2008,18,232,2922,54,2787,67473
53015,2008,9,163,3526,13,657,16753
53021,2008,5,63,988,18,377,9978
53025,2008,4,68,987,20,566,12708
53027,2008,9,88,1449,32,705,16685
53033,2008,60,773,11798,465,18604,514917
53041,2008,7,102,2302,28,688,16967
53053,2008,31,446,6341,151,4782,135896
53061,2008,24,252,3966,144,5938,165113
53063,2008,21,402,6258,72,3661,96615
53067,2008,11,174,2800,39,1718,50462
53073,2008,10,118,1838,33,1838,44106
54005,2008,8,80,1092,9,273,3083
54007,2008,6,38,490,4,120,2198
54011,2008,20,207,2981,18,1071,11758
54019,2008,11,89,1235,14,428,5544
54025,2008,12,142,1977,6,332,4736
54027,2008,6,37,484,3,80,1182
54029,2008,7,42,578,9,309,5618
54033,2008,15,124,1738,12,515,8080
54035,2008,8,76,755,4,212,2510
54039,2008,40,344,4625,43,2579,30916
54045,2008,9,62,820,13,319,5383
54049,2008,12,90,1280,11,374,5398
54051,2008,5,53,714,7,242,4768
54055,2008,12,124,1579,13,509,8061
54059,2008,7,46,652,5,71,1024
54061,2008,12,121,1545,12,890,11942
54067,2008,8,71,831,4,127,1599
54069,2008,5,36,369,10,397,7036
54077,2008,9,76,1342,6,131,1754
54081,2008,19,196,2335,15,682,10045
54097,2008,5,32,470,5,163,2439
54099,2008,6,46,546,8,120,1430
54103,2008,7,48,552,6,129,2199
54109,2008,8,79,1183,8,185,2812
55005,2008,12,235,4099,9,346,5432
55013,2008,3,17,194,7,206,2419
55021,2008,5,39,377,9,450,7424
55025,2008,25,323,5630,67,4449,81838
55029,2008,5,48,1046,13,317,6456
55035,2008,7,66,888,14,994,13069
55043,2008,11,170,2736,12,389,4742
55045,2008,6,92,1691,8,341,5456
55059,2008,11,86,1158,31,1599,33384
55069,2008,6,46,478,5,382,5981
55071,2008,7,175,3265,11,571,10016
55073,2008,18,334,5676,28,1204,18086
55075,2008,8,42,422,11,566,7346
55077,2008,3,21,245,5,64,920
55079,2008,69,858,11951,193,8958,166162
55083,2008,6,60,992,6,249,3579
55085,2008,6,42,511,6,433,4592
55095,2008,9,48,723,12,388,5759
55099,2008,6,71,988,5,181,2967
55101,2008,14,238,3450,42,1458,26495
55105,2008,16,333,5061,25,992,22182
55111,2008,10,212,4464,16,640,9246
55115,2008,6,38,378,8,201,3132
55123,2008,5,26,273,6,217,2880
55127,2008,7,44,497,18,735,11534
55135,2008,11,240,4602,9,530,7858
55137,2008,5,48,905,7,208,3483
56007,2008,4,61,1068,5,133,3330
56013,2008,7,65,1016,9,351,6910
56021,2008,6,41,704,11,506,11743
56025,2008,8,87,915,10,408,9747
01003,2009,32,297,4165,24,1137,23063
01009,2009,9,67,872,6,115,2064
01015,2009,28,224,3199,25,745,12387
01017,2009,9,75,926,7,210,3635
01021,2009,9,66,922,7,227,4257
01025,2009,15,130,1840,6,141,2547
01047,2009,12,95,1259,9,265,4972
01051,2009,14,113,1385,10,442,6394
01053,2009,13,104,1425,8,317,5023
01061,2009,6,46,670,11,234,3229
01063,2009,4,33,462,5,88,881
01073,2009,94,981,14155,108,5063,94352
01077,2009,26,187,2569,15,408,6671
01083,2009,16,122,1782,12,411,9034
01087,2009,3,29,416,5,150,2142
01089,2009,54,485,7085,35,2187,45876
01095,2009,23,173,2522,19,511,8288
01097,2009,91,801,12136,60,2349,42174
01099,2009,7,58,811,7,159,2211
01103,2009,26,198,2917,22,633,12881
01107,2009,9,79,1145,4,143,1975
01109,2009,7,55,732,9,181,3327
01111,2009,6,42,671,4,108,2039
01113,2009,13,123,2071,8,382,6201
01117,2009,22,205,2893,26,1352,29488
01121,2009,23,167,2434,7,324,6347
01125,2009,33,300,4090,27,1392,27218
01131,2009,5,33,516,10,79,1153
02020,2009,5,13,375,37,1570,44686
02050,2009,15,265,3853,25,408,6253
02122,2009,6,50,1172,21,640,17949
02188,2009,4,27,378,6,104,2172
02290,2009,5,11,185,12,52,835
04001,2009,11,68,1402,10,328,6298
04003,2009,28,201,2930,17,1048,20113
04005,2009,15,137,1905,19,1433,26234
