GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay
29031,2015,14,115,1499,10,416,8082
29037,2015,11,151,3148,10,788,15967
29043,2015,14,102,1773,10,332,5578
29047,2015,21,211,2818,31,2515,49116
29051,2015,9,67,1047,11,915,16868
29069,2015,10,68,1007,14,225,3582
29071,2015,18,135,1997,22,516,10548
29077,2015,30,255,3889,41,2165,43740
29079,2015,3,46,769,5,178,3018
29091,2015,12,94,1163,11,254,4418
29093,2015,4,26,289,4,116,1453
29095,2015,86,1037,20204,107,5977,125072
29097,2015,21,195,2984,10,386,9243
29099,2015,20,161,2053,20,966,24352
29101,2015,7,49,713,4,190,3558
29109,2015,8,33,631,7,156,2844
29113,2015,10,36,733,6,165,3663
29127,2015,8,72,1336,6,255,4232
29133,2015,4,33,434,5,111,1821
29143,2015,8,72,1150,5,79,1318
29155,2015,5,33,510,5,150,2014
29159,2015,6,72,925,6,200,4317
29161,2015,8,71,1054,9,207,4038
29165,2015,7,37,610,11,1128,22797
29181,2015,4,46,910,3,146,1881
29183,2015,25,302,5004,43,2691,63151
29185,2015,5,27,461,3,57,1096
29187,2015,13,102,1986,14,567,9389
29189,2015,98,998,15042,176,9876,252397
29207,2015,10,53,840,7,221,3260
29213,2015,12,95,2223,9,406,8108
29219,2015,5,44,641,7,105,2280
29225,2015,7,37,735,4,129,2228
29510,2015,37,391,6130,111,2317,56399
30013,2015,5,75,951,12,707,12368
30029,2015,7,49,1040,18,1112,24269
30031,2015,4,47,670,19,1342,29090
30081,2015,3,4,64,12,525,9122
30093,2015,3,37,401,9,247,5399
30111,2015,9,130,1963,18,1426,22552
31001,2015,4,46,537,5,305,5580
31011,2015,3,38,362,4,45,851
31013,2015,4,44,944,4,135,2724
31017,2015,4,55,828,3,62,818
31019,2015,6,34,522,12,709,12329
31025,2015,3,56,1122,6,71,1345
31027,2015,3,13,287,4,60,664
31029,2015,3,32,351,4,91,1238
31037,2015,4,22,333,7,100,1496
31039,2015,5,63,1098,3,76,1564
31041,2015,3,48,748,7,127,1904
31053,2015,6,49,790,8,469,7949
31055,2015,34,290,4870,91,7196,136516
31067,2015,5,51,1029,5,99,1364
31089,2015,6,94,1505,6,138,1798
31101,2015,5,73,1027,3,76,1682
31109,2015,16,141,2093,51,3812,67650
31111,2015,8,78,1268,10,196,4027
31119,2015,7,74,1183,9,520,9583
31141,2015,5,71,935,5,435,8102
31155,2015,7,44,801,6,108,1706
31157,2015,7,66,991,6,190,3763
31161,2015,6,44,464,7,77,1570
31185,2015,3,27,484,4,99,1638
32003,2015,109,1694,28702,244,15876,395786
32005,2015,7,62,911,5,288,8100
32031,2015,34,415,7061,56,3125,84006
32510,2015,5,68,1105,9,465,12725
33001,2015,9,78,1426,10,1072,21847
33003,2015,11,71,1480,16,621,14759
33005,2015,13,124,2230,15,1422,23506
33007,2015,9,78,1224,11,333,4833
33009,2015,16,107,1821,26,1530,31049
33011,2015,30,406,5973,64,6060,104709
33013,2015,16,154,2643,20,2214,38397
33015,2015,23,256,4109,50,6218,104420
33017,2015,9,83,1374,26,1814,34992
33019,2015,10,141,2645,7,510,8767
34001,2015,34,357,5048,77,2220,49859
34003,2015,75,637,10723,264,12251,306196
34005,2015,40,362,5059,72,4460,105382
34007,2015,54,459,7424,163,4449,98051
34009,2015,24,217,4047,43,2194,36692
34011,2015,21,218,3302,37,999,23780
34013,2015,81,722,14152,366,6406,159593
34015,2015,32,333,4628,43,2361,50831
34017,2015,81,569,10518,269,3460,83532
34019,2015,6,90,1108,25,1515,39651
34021,2015,40,351,5387,124,4084,93716
34023,2015,71,654,9315,216,6567,140969
34025,2015,49,538,8293,173,8164,185083
34027,2015,24,248,3321,103,6404,146869
34029,2015,51,558,8532,100,5707,129497
34031,2015,56,591,9121,238,4290,94744
34035,2015,15,144,2049,74,4141,93453
34037,2015,10,107,1683,31,2040,43611
34039,2015,52,584,9899,159,4674,110103
34041,2015,7,70,1098,26,1508,35317
35001,2015,60,600,9917,79,5124,124399
35005,2015,15,117,1925,7,525,9274
35007,2015,3,18,297,3,98,1999
35009,2015,10,82,1445,5,217,4771
35013,2015,32,274,3943,22,852,16986
35025,2015,18,148,3112,7,489,9393
35027,2015,9,59,1185,3,87,2008
35031,2015,13,133,2520,12,493,11488
35043,2015,9,93,1461,13,679,13852
35045,2015,26,219,3617,10,762,16301
35049,2015,14,147,2729,29,1882,46381
35055,2015,8,41,700,8,361,8203
36001,2015,27,256,3679,104,4920,94653
36005,2015,224,1618,27070,1319,7948,143808
36007,2015,27,288,5069,40,2525,45360
36009,2015,13,102,1662,19,623,11242
36011,2015,7,72,1123,11,663,12830
36013,2015,27,202,3488,30,1070,21215
36015,2015,17,142,2306,15,799,15501
36017,2015,10,78,1254,9,285,5161
36019,2015,16,102,1841,23,586,12731
36021,2015,17,115,2138,23,797,16438
36023,2015,8,69,1062,7,405,7332
36027,2015,31,278,4896,94,3425,80688
36029,2015,133,1276,21080,310,11125,210542
36031,2015,7,54,764,20,413,8777
36033,2015,10,48,951,13,275,5835
36035,2015,12,112,1985,12,488,9512
36037,2015,10,57,1085,11,286,6117
36039,2015,11,67,1175,12,391,8632
36043,2015,8,72,1174,10,341,6955
36045,2015,26,167,3275,32,824,16806
36047,2015,469,2707,49427,2518,17013,357349
36051,2015,13,99,1633,14,665,12419
36053,2015,11,110,1928,14,516,9341
36055,2015,67,796,12051,196,11074,206936
36057,2015,8,81,1318,10,548,12450
36059,2015,95,801,12219,570,14268,350643
36061,2015,162,1450,27008,1333,20966,505265
36063,2015,33,302,4709,36,1851,37001
36065,2015,42,561,7996,69,1792,34901
36067,2015,60,794,11720,124,6529,118021
36069,2015,19,248,3947,17,1295,25649
36071,2015,41,379,5980,109,4165,90573
36075,2015,20,141,2539,22,752,14932
36077,2015,9,61,974,18,552,11420
36079,2015,4,19,353,34,956,20520
36081,2015,355,2158,42716,1594,13477,294674
36083,2015,15,122,2162,39,1472,33009
36085,2015,37,326,5113,245,3896,84206
36087,2015,22,170,3493,106,2551,68952
36089,2015,22,160,2655,27,939,18065
36091,2015,23,221,3809,29,2233,47366
36093,2015,16,170,2827,45,2278,44590
36099,2015,5,40,594,7,184,4309
36101,2015,17,115,1963,27,988,19664
36103,2015,106,962,15048,514,14724,370083
36105,2015,15,115,1793,28,735,15182
36109,2015,8,64,1239,21,1248,27318
36111,2015,23,188,3566,47,2091,44975
36113,2015,9,72,1471,27,994,21122
36115,2015,11,75,1305,12,451,10010
36117,2015,20,146,2273,15,616,13251
36119,2015,63,599,9128,489,11505,273122
36121,2015,5,54,1505,8,343,6914
37001,2015,33,299,4459,28,1073,19330
37003,2015,7,56,759,6,234,2883
37009,2015,7,52,705,4,186,3171
37011,2015,7,36,770,4,276,4562
37013,2015,13,106,1581,10,436,7745
37017,2015,9,65,907,7,215,2536
37019,2015,24,183,3012,21,1125,21661
37021,2015,32,323,5368,59,5047,114310
37023,2015,22,183,2533,18,659,12206
37025,2015,26,231,3676,35,1377,30067
37027,2015,20,143,2155,11,563,9652
37031,2015,14,125,2024,14,885,15667
37035,2015,30,270,4166,33,1430,23742
37037,2015,11,86,1154,13,545,9616
37039,2015,11,80,1128,4,271,4048
37045,2015,29,232,3480,18,878,14764
37047,2015,19,151,2385,15,490,7716
37049,2015,23,189,2798,14,740,13667
37051,2015,56,595,9037,51,2023,38635
37053,2015,5,28,541,11,222,7060
37055,2015,12,86,1918,17,606,18382
37057,2015,30,326,4832,34,974,19513
37061,2015,17,111,1970,12,419,7265
37063,2015,35,444,6659,49,2539,50906
37065,2015,14,144,2016,12,343,5653
37067,2015,53,584,8480,79,3224,62649
37071,2015,39,342,5533,33,1398,25224
37081,2015,73,742,11046,112,4300,81509
37083,2015,17,181,2404,20,388,6561
37085,2015,21,192,3044,19,951,14410
37087,2015,12,86,1362,11,688,11117
37089,2015,12,98,1563,22,1572,25943
37091,2015,10,93,1558,7,259,4081
37093,2015,9,77,1057,6,170,2517
37097,2015,30,268,4324,30,1322,23365
37099,2015,7,63,1011,6,434,7527
37101,2015,25,254,5489,37,1485,25751
37105,2015,15,146,2148,15,558,8411
37107,2015,17,162,2396,14,603,10876
37109,2015,16,109,1963,15,675,12402
37111,2015,14,114,1618,10,342,5521
37113,2015,6,55,757,9,335,7539
37119,2015,113,1439,45254,210,9912,211570
37123,2015,7,32,616,6,151,2107
37125,2015,17,130,2036,20,977,17582
37127,2015,29,240,3797,24,743,13762
37129,2015,31,335,5167,48,2495,47120
37133,2015,27,260,4123,21,1014,17691
37141,2015,12,67,1227,12,662,12236
37145,2015,7,83,1167,5,235,3929
37147,2015,40,400,5832,27,1556,26860
37151,2015,26,198,3160,21,679,11343
37153,2015,15,110,1834,11,292,4539
37155,2015,36,348,5646,31,1121,17830
37157,2015,23,170,2450,19,500,8052
37159,2015,28,233,3720,20,802,15759
37161,2015,20,183,2816,13,505,8629
37163,2015,15,164,3370,10,390,7121
37165,2015,12,98,1537,6,184,3278
37167,2015,15,108,1648,14,467,8461
37169,2015,7,44,690,6,331,5205
37171,2015,25,217,3439,16,609,9566
37173,2015,6,47,655,3,149,2493
37179,2015,23,201,3196,36,1403,27992
37181,2015,17,197,2842,11,372,7103
37183,2015,94,1126,15998,189,10422,210972
37189,2015,10,187,2981,9,585,9783
37191,2015,28,227,3685,28,883,17937
37193,2015,13,102,1636,12,435,6450
37195,2015,24,263,3214,20,546,9907
37197,2015,12,78,1226,7,218,3609
38015,2015,6,123,2409,10,656,15751
38017,2015,7,249,5276,28,1515,27903
38021,2015,3,37,313,4,57,673
38055,2015,3,9,138,3,68,1217
38061,2015,4,75,1034,5,126,2894
38079,2015,3,41,552,5,134,1997
38101,2015,4,71,1350,8,494,8735
39001,2015,11,78,1223,3,82,1444
39003,2015,22,176,2814,13,513,7805
39007,2015,26,185,2795,15,525,10493
39009,2015,13,92,1696,11,450,10008
39011,2015,6,51,612,6,386,6522
39013,2015,16,168,3333,18,672,14342
39015,2015,12,73,1336,7,362,7523
39017,2015,41,429,6062,45,2438,56600
39019,2015,8,99,1599,4,119,1591
39021,2015,5,26,491,9,189,3637
39023,2015,23,189,3191,20,789,17822
39025,2015,24,177,2828,28,1562,33693
39027,2015,12,88,1714,8,341,8073
39029,2015,23,162,2510,16,584,10144
39031,2015,7,139,1566,8,226,3628
39033,2015,9,58,928,7,221,4517
39035,2015,173,1718,26226,283,9422,205630
39037,2015,11,144,1701,11,402,7238
39039,2015,7,62,1021,5,228,3960
39041,2015,10,129,1886,18,1544,35118
39043,2015,12,91,1688,12,362,7406
39045,2015,16,164,2710,14,954,22205
39049,2015,135,1769,29019,258,9952,234195
39051,2015,8,69,921,7,304,4962
39053,2015,10,168,1978,5,118,1791
39055,2015,7,61,1464,13,960,21010
39057,2015,17,192,2924,17,1230,27477
39059,2015,10,71,1199,12,236,4431
39061,2015,90,959,15106,168,7124,162281
39063,2015,8,72,1100,11,449,8585
39065,2015,5,34,463,5,146,3057
39067,2015,5,39,589,5,72,978
39071,2015,12,83,1287,8,256,5344
39075,2015,6,38,545,17,442,9586
39077,2015,12,88,1487,10,359,5118
39079,2015,9,70,1429,9,260,4975
39081,2015,15,136,2362,17,521,10120
39085,2015,30,256,4214,40,1932,42420
39089,2015,24,248,4465,21,1229,27468
39091,2015,9,73,1267,12,290,5844
39093,2015,47,446,6465,52,1951,40547
39095,2015,67,1172,17365,72,3111,69780
39099,2015,47,351,6576,39,1870,34298
39101,2015,12,199,2566,12,349,8325
39103,2015,17,140,2241,22,1619,28257
39107,2015,7,53,836,7,263,3818
39109,2015,17,140,2268,11,545,11017
39113,2015,86,805,12506,84,3800,90328
39119,2015,18,149,2331,15,494,10193
39121,2015,3,20,418,3,23,361
39123,2015,8,36,743,8,293,7319
39129,2015,7,179,1946,8,291,6217
39133,2015,21,181,2676,19,850,18561
39139,2015,27,195,3531,22,762,16766
39141,2015,15,119,2243,11,416,8585
39143,2015,14,179,2189,12,451,8470
39145,2015,19,164,2932,11,483,10444
39147,2015,8,165,1764,11,379,7544
39149,2015,8,59,1049,7,445,8022
39151,2015,60,521,8729,61,2872,60392
39153,2015,70,688,11027,90,5276,105588
39155,2015,46,366,6341,45,1457,28368
39157,2015,21,243,3850,17,764,13469
39159,2015,6,57,863,4,153,3671
39165,2015,14,142,2375,28,1723,39637
39167,2015,12,99,1863,13,487,10220
39169,2015,20,262,4087,29,876,13076
39171,2015,8,62,883,7,171,2621
39173,2015,19,163,2565,17,606,12519
40009,2015,6,66,1292,4,147,3006
40011,2015,4,38,342,3,34,609
40013,2015,12,91,1446,3,120,2002
40017,2015,12,83,1443,13,276,6921
40019,2015,19,161,2908,10,196,3815
40021,2015,14,128,1948,8,199,3250
40027,2015,30,263,4293,51,2024,47081
40031,2015,21,180,3071,15,318,5044
40037,2015,13,113,1899,6,379,4243
40047,2015,11,151,2485,13,613,11807
40051,2015,7,62,1183,6,185,2601
40071,2015,10,100,1770,9,223,4025
40079,2015,18,135,2110,7,172,2674
40089,2015,7,49,1092,9,241,5045
40095,2015,5,40,798,4,63,1030
40097,2015,10,65,1015,6,313,4121
40101,2015,19,152,2352,13,300,5794
40109,2015,113,937,15584,190,5358,136779
40111,2015,9,68,1113,6,141,2447
40119,2015,12,154,2559,6,217,3614
40121,2015,16,128,2117,5,135,2862
40123,2015,9,55,1028,7,94,1499
40133,2015,6,37,611,6,104,1663
40137,2015,12,67,1225,7,177,3257
40139,2015,4,29,469,4,75,930
40143,2015,86,819,13251,93,5175,104079
40147,2015,11,104,1843,6,202,4456
41001,2015,4,41,722,6,195,3464
41005,2015,23,317,4673,65,3582,97576
41007,2015,4,39,576,15,330,8723
41009,2015,4,21,306,8,217,5104
41011,2015,6,136,1929,18,546,13494
41017,2015,11,174,3003,37,1578,40273
41019,2015,8,76,1229,26,739,16200
41029,2015,13,230,3999,37,1792,44092
41033,2015,4,71,1019,17,704,18095
41035,2015,7,102,1889,17,576,11404
41039,2015,16,241,3674,63,3312,79416
41041,2015,4,47,647,15,505,12830
41043,2015,8,120,2281,18,672,14521
41047,2015,12,204,3115,43,2009,48947
41051,2015,42,514,8004,165,6932,181183
41059,2015,5,107,1902,12,398,9754
41065,2015,3,59,1102,8,233,5426
41067,2015,20,271,3820,89,5148,132232
42003,2015,166,1465,22276,220,12854,280066
42005,2015,12,119,1898,10,320,5019
42007,2015,28,249,4009,27,992,19357
42009,2015,13,78,1206,13,428,7531
42011,2015,45,400,6023,79,3610,65213
42013,2015,28,298,4280,18,1222,25861
42015,2015,13,78,1147,15,388,7420
42017,2015,48,552,6878,96,8025,156514
42019,2015,26,295,5583,31,1594,29811
42021,2015,36,278,4690,32,1032,20767
42025,2015,14,134,2363,11,433,8077
42027,2015,11,95,1569,17,1523,27840
42029,2015,35,364,5645,72,6054,117381
42031,2015,8,69,1161,9,222,4610
42033,2015,20,146,2615,19,533,9891
42035,2015,9,67,970,6,288,4831
42037,2015,12,98,1597,10,787,12243
42039,2015,16,125,1937,24,493,8398
42041,2015,24,221,3156,38,3729,65919
42043,2015,33,337,5479,61,3110,54576
42045,2015,58,567,7661,135,5763,117037
42047,2015,6,37,560,7,181,2663
42049,2015,46,352,5763,40,2318,45853
42051,2015,28,295,5351,29,1023,18792
42055,2015,26,210,3299,32,1539,27905
42059,2015,8,59,1067,10,431,9992
42061,2015,12,84,1220,4,319,5672
42063,2015,13,115,1893,9,564,8790
42065,2015,9,62,914,8,312,5054
42067,2015,6,33,507,5,213,3666
42069,2015,38,279,4357,45,2831,51373
42071,2015,52,673,11485,106,7450,125716
42073,2015,20,185,3024,14,589,11425
42075,2015,13,126,2038,31,1519,27789
42077,2015,33,339,5741,85,4850,89980
42079,2015,53,441,7202,61,3535,58278
42081,2015,18,136,2017,20,1689,29231
42083,2015,10,80,1236,12,329,6219
42085,2015,22,186,2777,15,704,13342
42087,2015,9,69,1051,13,429,8168
42089,2015,23,220,3493,18,1856,35994
42091,2015,54,634,8958,145,11339,233518
42099,2015,8,43,668,8,435,7185
42101,2015,213,1760,24960,669,11476,245014
42107,2015,21,177,3021,30,1276,21748
42109,2015,11,130,1810,10,457,8299
42111,2015,26,127,2026,18,410,6454
42113,2015,4,25,313,3,63,597
42115,2015,9,56,990,8,244,4572
42117,2015,10,98,1448,9,274,4396
42121,2015,11,89,1637,10,284,4931
42125,2015,26,185,3072,26,1424,27794
42127,2015,11,61,945,11,606,9799
42129,2015,55,460,8105,54,2677,57982
42133,2015,49,475,7561,66,4326,75803
44001,2015,5,61,1238,7,415,8443
44003,2015,22,288,5471,22,1664,40977
44005,2015,10,105,1734,16,787,19302
44007,2015,65,695,13308,138,5384,123164
44009,2015,15,180,4293,29,1608,37721
45001,2015,5,54,559,5,178,2584
45003,2015,41,353,5515,29,1349,27522
45007,2015,46,368,5732,36,1811,33458
45009,2015,8,67,939,4,118,2486
45013,2015,25,253,3908,27,1794,40998
45015,2015,26,226,3524,21,1260,26457
45019,2015,59,565,8814,90,4355,93724
45021,2015,12,96,1590,10,358,5763
45023,2015,9,60,938,8,206,3653
45025,2015,13,105,1545,10,310,4872
45027,2015,11,63,1139,5,306,3327
45029,2015,10,93,1305,9,270,5082
45031,2015,23,199,3096,12,597,9706
45033,2015,11,92,1401,6,186,3265
45035,2015,20,179,2844,18,1289,27569
45041,2015,34,344,5150,33,1040,18399
45043,2015,14,102,1687,17,948,18449
45045,2015,90,735,11857,87,4537,93409
45047,2015,18,175,2664,16,646,12223
45049,2015,11,72,1103,6,149,2679
45051,2015,85,659,10969,59,3066,65886
45055,2015,13,109,1737,7,486,6437
45057,2015,15,123,2156,18,600,12187
45059,2015,18,160,2211,10,377,6342
45063,2015,53,395,6690,41,2156,43156
45067,2015,13,90,1357,8,197,3229
45069,2015,9,57,942,6,167,2678
45071,2015,8,48,765,5,198,3537
45073,2015,17,129,2066,19,698,11462
45075,2015,35,326,4843,15,553,10940
45077,2015,27,189,2826,14,1194,21797
45079,2015,63,635,9790,61,3200,64165
45083,2015,75,587,9234,44,2489,47308
45085,2015,29,234,3797,20,1068,14193
45089,2015,9,90,1242,9,270,4775
45091,2015,41,330,5065,38,1943,40031
46019,2015,3,40,1033,3,88,1836
46023,2015,5,25,619,4,144,1932
46051,2015,3,31,770,3,97,1183
46081,2015,3,43,458,5,186,4044
46083,2015,5,32,432,7,417,6751
46093,2015,4,42,1072,5,143,2305
46099,2015,19,191,3247,26,2647,50720
46103,2015,12,144,2863,18,653,14055
46129,2015,3,46,955,3,102,1444
47001,2015,12,112,1788,11,614,11240
47003,2015,9,84,1311,8,171,3935
47005,2015,5,32,462,5,65,981
47009,2015,19,155,2578,15,731,14423
47011,2015,16,130,2146,16,509,12625
47013,2015,10,78,1228,8,255,3943
47019,2015,11,96,1610,10,361,5523
47023,2015,5,40,519,4,97,1473
47031,2015,14,110,1853,10,302,5392
47035,2015,15,120,1908,9,451,8984
47037,2015,96,898,14594,132,5438,130590
47043,2015,13,98,1644,9,443,8272
47045,2015,11,91,1367,8,259,4165
47047,2015,7,41,635,4,172,3355
47051,2015,9,65,988,7,176,3084
47053,2015,16,123,1592,15,326,4642
47055,2015,12,97,1452,6,97,1843
47059,2015,16,124,2018,13,635,9202
47061,2015,8,47,810,5,76,1898
47063,2015,14,111,1989,12,803,11788
47065,2015,64,546,8863,76,2700,65693
47069,2015,10,73,1023,8,125,1963
47071,2015,8,66,969,7,175,3371
47073,2015,8,55,991,8,421,6971
47077,2015,9,60,1052,4,115,2024
47079,2015,9,138,1459,4,119,2097
47091,2015,5,36,560,4,119,1720
47093,2015,56,507,8924,71,4578,93765
47099,2015,15,117,1686,8,209,4039
47105,2015,10,81,1340,9,396,6317
47107,2015,15,104,1577,6,287,5021
47109,2015,8,52,779,4,60,792
47111,2015,4,32,464,5,102,1795
47113,2015,31,302,4159,13,592,12222
47115,2015,9,61,1127,3,128,1835
47119,2015,25,174,2604,15,682,15298
47123,2015,11,66,1048,10,410,7122
47125,2015,34,359,5200,22,816,20603
47133,2015,5,41,737,6,110,2068
47139,2015,8,53,863,4,82,1160
47141,2015,17,150,2413,17,452,8649
47143,2015,7,55,769,7,194,3907
47145,2015,11,77,1279,6,348,7194
47147,2015,12,71,1429,8,299,7415
47149,2015,46,413,6344,32,2094,46814
47155,2015,26,193,3867,22,1209,24024
47157,2015,174,1718,26102,169,6675,148229
47163,2015,31,242,4320,21,1428,23846
47165,2015,27,291,4487,20,1206,26675
47167,2015,14,84,1285,8,365,7337
47177,2015,14,143,1958,6,186,3911
47179,2015,23,159,2755,20,1398,24211
47185,2015,8,55,771,5,103,2040
47187,2015,14,124,1810,29,2001,49301
47189,2015,20,179,2971,20,872,20930
48015,2015,7,39,681,5,135,2410
48027,2015,57,409,6723,30,1809,39741
48029,2015,186,1646,27957,170,15442,338994
48037,2015,26,161,2900,17,693,11936
48039,2015,39,291,5183,28,2512,51716
48041,2015,20,175,2694,18,1893,34341
48043,2015,4,30,535,5,136,2741
48049,2015,11,69,1166,7,175,4929
48061,2015,63,478,7475,39,2525,56256
48071,2015,8,49,1362,5,130,2393
48083,2015,5,32,247,3,94,1660
48085,2015,51,476,7961,103,8265,185222
48097,2015,8,102,1481,4,219,5168
48113,2015,283,2656,44910,400,20829,494146
48121,2015,52,510,7902,73,4492,100788
48135,2015,26,204,4441,16,1274,33150
48139,2015,21,146,2345,15,742,15789
48141,2015,145,1287,20247,121,4823,96734
48157,2015,45,383,6515,96,5655,121087
48167,2015,42,339,5377,48,2622,58367
48181,2015,27,230,3952,13,557,10201
48183,2015,31,237,4170,16,1008,20630
48185,2015,6,38,565,3,164,4631
48199,2015,12,65,1168,7,292,5660
48201,2015,410,3801,65722,762,37544,799118
48203,2015,15,108,1665,8,335,7682
48213,2015,26,180,2746,10,355,6836
48215,2015,139,1031,16067,70,5501,118836
48221,2015,10,59,1062,6,512,12845
48245,2015,47,318,5797,45,1964,41568
48251,2015,24,177,3036,17,1033,23230
48257,2015,17,106,1830,10,699,13632
48277,2015,11,106,1970,5,210,5291
48279,2015,5,38,538,6,131,2206
48285,2015,6,46,558,4,206,3763
48291,2015,16,108,1861,10,412,8437
48293,2015,8,56,1001,5,194,4072
48299,2015,5,31,498,3,125,2928
48303,2015,42,385,6005,23,3331,51952
48309,2015,48,419,6326,26,1973,41587
48321,2015,8,59,788,5,301,6308
48323,2015,16,122,1680,10,479,9567
48325,2015,8,50,763,6,180,3835
48329,2015,19,137,3178,11,1183,30039
48337,2015,5,23,366,3,93,1502
48339,2015,47,377,6795,54,4484,106030
48341,2015,5,47,1052,4,143,2239
48347,2015,15,108,1939,8,393,7594
48349,2015,17,151,2311,6,299,5904
48355,2015,46,435,7253,30,2966,65621
48361,2015,22,146,2477,11,551,10087
48365,2015,7,22,431,3,136,2741
48367,2015,15,113,1730,9,616,11341
48375,2015,25,192,3407,16,1223,19400
48381,2015,19,163,2614,10,943,15934
48395,2015,6,37,652,3,101,1725
48399,2015,4,18,431,3,68,1387
48401,2015,10,53,1024,6,307,6085
48423,2015,40,342,5738,21,1527,34786
48439,2015,202,1846,29477,245,14549,303448
48441,2015,24,154,2849,13,1211,21869
48449,2015,8,49,926,5,168,3722
48451,2015,16,125,2275,14,730,17799
48453,2015,76,644,12149,151,12345,306003
48471,2015,7,50,827,10,350,8499
48479,2015,34,292,4537,28,2241,46195
48485,2015,23,188,3160,16,1069,18064
48491,2015,29,280,4382,37,4215,98596
48495,2015,3,33,636,4,74,2203
48497,2015,12,80,1181,5,17,335
49003,2015,6,52,971,5,400,7910
49011,2015,12,133,1821,25,1656,39847
49013,2015,6,53,858,5,289,5202
49019,2015,3,28,526,4,172,4621
49027,2015,5,42,444,4,186,2208
49035,2015,56,734,13715,148,8676,208173
49043,2015,3,25,501,10,595,17059
49049,2015,21,221,3101,45,3044,65876
49053,2015,14,137,2007,16,1213,24393
49057,2015,16,250,5392,30,1858,41659
50001,2015,5,17,314,15,753,11579
50003,2015,7,60,1184,12,591,11049
50005,2015,7,43,877,9,368,6589
50007,2015,10,76,1506,41,2936,58328
50011,2015,6,43,866,16,603,12581
50015,2015,4,50,1170,10,456,8387
50017,2015,10,47,640,7,301,4766
50019,2015,10,92,1749,13,435,7341
50021,2015,12,111,1641,20,842,16044
50023,2015,9,96,1811,26,1340,22144
50025,2015,8,53,1124,22,754,16420
50027,2015,9,134,2772,23,631,11942
51001,2015,9,90,1376,9,193,3695
51003,2015,5,96,1133,21,871,19953
51013,2015,10,66,1411,46,1843,73741
51019,2015,9,40,751,6,366,7668
51027,2015,6,52,924,8,203,3450
51029,2015,4,27,460,4,69,1543
51031,2015,14,118,1602,12,489,8204
51035,2015,6,40,794,4,91,1541
51041,2015,32,364,5077,45,3137,60719
51047,2015,7,64,1074,10,358,6572
51051,2015,5,26,447,5,149,2417
51059,2015,42,427,6176,194,8647,239849
51061,2015,5,30,517,11,522,11232
51063,2015,3,16,226,3,117,2017
51065,2015,4,27,458,3,137,2183
51073,2015,7,79,1291,5,221,4513
51083,2015,7,76,962,9,157,2989
51085,2015,9,102,1322,14,1063,20991
51087,2015,36,519,7545,67,3518,66631
51089,2015,16,133,1999,12,287,5124
51105,2015,7,41,599,6,168,2367
51107,2015,19,229,3137,61,3592,88657
51121,2015,8,90,1249,11,749,13056
51135,2015,6,47,722,4,54,960
51139,2015,8,42,727,5,116,2152
51153,2015,24,253,3632,62,3348,81989
51155,2015,9,89,1378,5,343,5974
51165,2015,11,72,1092,11,328,5721
51169,2015,8,50,801,8,323,4787
51171,2015,10,86,1090,11,216,4076
51177,2015,10,111,1839,19,693,16841
51185,2015,19,186,3025,8,440,7360
51187,2015,7,57,863,7,239,5314
51191,2015,13,113,1728,16,610,9326
51195,2015,14,114,1817,10,591,9059
51197,2015,7,56,742,6,222,3098
51199,2015,8,118,1456,7,538,10558
51510,2015,9,52,948,41,1835,49026
51540,2015,4,55,886,21,1146,26553
51550,2015,24,343,4581,28,1655,32006
51570,2015,5,68,947,4,254,4931
51590,2015,21,214,3324,16,462,8411
51595,2015,5,57,734,3,84,1646
51600,2015,5,109,1494,17,1554,38166
51630,2015,10,106,1435,6,566,13908
51640,2015,6,85,1185,5,213,3774
51650,2015,21,230,3635,18,990,19062
51660,2015,12,114,1892,17,692,12903
51670,2015,8,94,1420,6,147,2472
51680,2015,14,164,2620,14,738,13924
51690,2015,6,68,974,4,173,3486
51700,2015,23,274,3751,36,1202,25002
51710,2015,34,387,5734,41,1663,35304
51730,2015,8,81,1387,14,238,4169
51740,2015,19,207,3139,12,629,11933
51760,2015,38,344,5179,62,1890,36921
51770,2015,26,217,3538,28,1004,18878
51790,2015,4,31,536,9,399,7462
51800,2015,10,100,1466,13,614,12282
51810,2015,43,522,7585,74,4189,85138
51820,2015,7,71,1000,8,464,9437
51840,2015,7,50,723,8,364,7308
53005,2015,11,315,5614,28,1293,29822
53007,2015,6,113,2374,22,613,15151
53009,2015,5,83,2094,14,668,18743
53011,2015,12,206,2825,61,3012,80309
53015,2015,7,169,3663,12,593,16148
53019,2015,3,14,143,3,52,1599
53025,2015,6,98,1769,29,704,15792
53027,2015,6,83,2009,29,534,13604
53033,2015,63,997,15153,535,20274,570214
53035,2015,9,149,1946,47,2111,53597
53041,2015,4,104,2544,26,713,16973
53045,2015,3,42,837,12,333,9112
53053,2015,32,513,7320,158,5159,144186
53057,2015,6,97,1621,25,914,24534
53061,2015,22,360,5453,156,6061,163929
53063,2015,23,390,6540,77,4088,105546
53065,2015,3,22,400,9,303,7275
53067,2015,7,157,2119,54,1787,50624
53073,2015,10,142,1660,42,2164,48396
53077,2015,9,173,2695,69,1865,40425
54003,2015,14,156,2115,10,674,13618
54005,2015,6,58,1028,5,162,3265
54011,2015,24,217,3766,15,604,11865
54019,2015,12,87,1421,9,238,4837
