GeoID,Pop_2010,FD_num_2010,FD_pct_2010
21177,31499,1406,4.46
21179,43437,6237,14.36
21181,7135,42,0.59
21183,23842,2459,10.31
21185,60316,24579,40.75
21187,10841,753,6.94
21189,4755,69,1.45
21191,14877,113,0.76
21193,28712,1705,5.94
21195,65024,787,1.21
21197,12613,244,1.94
21199,63063,8831,14.0
21201,2282,1705,74.73
21203,17056,431,2.53
21205,23333,1624,6.96
21207,17565,428,2.43
21209,47173,7942,16.84
21211,42074,3811,9.06
21213,17327,2266,13.08
21215,17061,0,0.0
21217,24512,1780,7.26
21219,12460,896,7.19
21221,14339,1747,12.18
21223,8809,2533,28.76
21225,15007,897,5.98
21227,113792,12034,10.58
21229,11717,1034,8.82
21231,20813,2746,13.19
21233,13621,78,0.57
21235,35637,4567,12.81
21237,7355,455,6.18
21239,24939,6750,27.07
22001,61773,1051,1.7
22003,25764,9454,36.7
22005,107215,42579,39.71
22007,23421,9128,38.97
22009,42073,8825,20.98
22011,35654,14669,41.14
22013,14353,4133,28.8
22015,116979,29630,25.33
22017,254969,84385,33.1
22019,192768,42273,21.93
22021,10132,1135,11.2
22023,6839,1681,24.59
22025,10407,2110,20.28
22027,17195,1458,8.48
22029,20822,4719,22.66
22031,26656,6743,25.3
22033,440171,124309,28.24
22035,7759,945,12.17
22037,20267,3071,15.15
22039,33984,5506,16.2
22041,20767,2200,10.59
22043,22309,5051,22.64
22045,73240,11815,16.13
22047,33387,5139,15.39
22049,16274,3734,22.95
22051,432552,52281,12.09
22053,31594,2291,7.25
22055,221578,57407,25.91
22057,96318,26626,27.64
22059,14890,1475,9.91
22061,46735,14859,31.79
22063,128026,24585,19.2
22065,12093,1180,9.76
22067,27979,6896,24.65
22069,39566,10794,27.28
22071,343829,87617,25.48
22073,153720,63892,41.56
22075,23042,7259,31.5
22077,22802,3162,13.87
22079,131613,47703,36.24
22081,9091,1698,18.68
22083,20725,2236,10.79
22085,24233,6385,26.35
22087,35897,15392,42.88
22089,52780,29520,55.93
22091,11203,1010,9.01
22093,22102,4399,19.9
22095,45924,20009,43.57
22097,83384,11479,13.77
22099,52160,3989,7.65
22101,54650,13658,24.99
22103,233740,59880,25.62
22105,121097,33649,27.79
22107,5252,2923,55.65
22109,111860,33017,29.52
22111,22721,4114,18.11
22113,57999,3426,5.91
22115,52334,20485,39.14
22117,47168,7914,16.78
22119,41207,8323,20.2
22121,23788,3923,16.49
22123,11604,565,4.87
22125,15625,6607,42.28
22127,15313,4247,27.73
23001,107702,12165,11.29
23003,71870,7551,10.51
23005,281674,61015,21.66
23007,30768,468,1.52
23009,54418,3364,6.18
23011,122151,11244,9.21
23013,39736,4460,11.22
23015,34457,1483,4.31
23017,57833,4951,8.56
23019,153923,24923,16.19
23021,17535,747,4.26
23023,35293,3515,9.96
23025,52228,4098,7.85
23027,38786,3519,9.07
23029,32856,3871,11.78
23031,197131,33631,17.06
24001,75087,29069,38.71
24003,537656,154301,28.7
24005,805029,163117,20.26
24009,88737,29796,33.58
24011,33066,2127,6.43
24013,167134,42953,25.7
24015,101108,20177,19.96
24017,146551,46914,32.01
24019,32618,3787,11.61
24021,233385,48430,20.75
24023,30097,1294,4.3
24025,244826,59244,24.2
24027,287085,61596,21.46
24029,20197,19,0.09
24031,971777,152763,15.72
24033,863420,230854,26.74
24035,47798,10967,22.94
24037,105151,13702,13.03
24039,26470,7268,27.46
24041,37782,4181,11.07
24043,147430,35617,24.16
24045,98733,26326,26.66
24047,51454,10321,20.06
24510,620961,20616,3.32
25001,215888,108706,50.35
25003,131219,31189,23.77
25005,548285,170346,31.07
25007,16535,2790,16.87
25009,743159,238892,32.15
25011,71372,12348,17.3
25013,463490,120696,26.04
25015,158080,52127,32.97
25017,1503085,402117,26.75
25019,10172,1559,15.32
25021,670850,232759,34.7
25023,494919,222808,45.02
25025,722023,20450,2.83
25027,798552,244033,30.56
26001,10942,1303,11.91
26003,9601,3336,34.74
26005,111408,6394,5.74
26007,29598,2016,6.81
26009,23580,71,0.3
26011,15899,30,0.19
26013,8860,1320,14.9
26015,59173,1673,2.83
26017,107771,20215,18.76
26019,17525,0,0.0
26021,156813,38516,24.56
26023,45248,6527,14.43
26025,136146,32177,23.63
26027,52293,3127,5.98
26029,25949,1523,5.87
26031,26152,3175,12.14
26033,38520,10696,27.77
26035,30926,1906,6.16
26037,75382,13342,17.7
26039,14074,2415,17.16
26041,37069,8177,22.06
26043,26168,8337,31.86
26045,107759,21806,20.24
26047,32694,5769,17.65
26049,425790,127082,29.85
26051,25692,2362,9.19
26053,16427,3471,21.13
26055,86986,15290,17.58
26057,42476,2836,6.68
26059,46688,2665,5.71
26061,36628,3693,10.08
26063,33118,9801,29.59
26065,280895,92267,32.85
26067,63905,3946,6.18
26069,25887,6667,25.76
26071,11817,1797,15.21
26073,70311,5722,8.14
26075,160248,42431,26.48
26077,250331,64961,25.95
26079,17153,1253,7.31
26081,602622,134218,22.27
26083,2156,588,27.27
26085,11539,1848,16.02
26087,88319,8964,10.15
26089,21708,3869,17.82
26091,99892,22041,22.06
26093,180967,54312,30.01
26095,6631,783,11.81
26097,11113,3422,30.8
26099,840978,195209,23.21
26101,24733,3056,12.36
26103,67077,10896,16.24
26105,28705,1656,5.77
26107,42798,7573,17.7
26109,24029,1346,5.6
26111,83629,21895,26.18
26113,14849,1312,8.83
26115,152021,31287,20.58
26117,63342,3775,5.96
26119,9765,365,3.73
26121,172188,60457,35.11
26123,48460,1590,3.28
26125,1202362,360771,30.01
26127,26570,980,3.69
26129,21699,9,0.04
26131,6780,2155,31.79
26133,23528,3707,15.76
26135,8640,6,0.07
26137,24164,2960,12.25
26139,263801,86740,32.88
26141,13376,3852,28.8
26143,24449,4651,19.02
26145,200169,41373,20.67
26147,163040,53236,32.65
26149,61295,6833,11.15
26151,43114,2681,6.22
26153,8485,2198,25.9
26155,70648,11238,15.91
26157,55729,3716,6.67
26159,76258,4527,5.94
26161,344791,88437,25.65
26163,1820584,274017,15.05
26165,32735,3182,9.72
27001,16202,4916,30.34
27003,330844,127023,38.39
27005,32504,11716,36.04
27007,44442,8067,18.15
27009,38451,9169,23.84
27011,5269,2490,47.26
27013,64013,22329,34.88
27015,25893,8354,32.26
27017,35386,7936,22.43
27019,91042,25217,27.7
27021,28567,4771,16.7
27023,12441,1420,11.42
27025,53887,4106,7.62
27027,58999,11771,19.95
27029,8695,3352,38.55
27031,5176,1469,28.38
27033,11687,5030,43.04
27035,62500,4925,7.88
27037,398552,147686,37.06
27039,20087,2111,10.51
27041,36009,13332,37.02
27043,14553,2220,15.25
27045,20866,538,2.58
27047,31255,9083,29.06
27049,46183,11090,24.01
27051,6018,2694,44.76
27053,1152425,341806,29.66
27055,19027,2021,10.62
27057,20428,4389,21.49
27059,37816,4415,11.67
27061,45058,7566,16.79
27063,10266,2890,28.16
27065,16239,464,2.86
27067,42239,11395,26.98
27069,4552,1192,26.2
27071,13311,6026,45.27
27073,7259,963,13.26
27075,10866,927,8.54
27077,4045,1666,41.19
27079,27703,961,3.47
27081,5896,5687,96.45
27083,25857,6710,25.95
27085,36651,7365,20.09
27087,5413,1905,35.19
27089,9439,6072,64.33
27091,20840,8987,43.12
27093,23300,3381,14.51
27095,26097,1708,6.55
27097,33198,10976,33.06
27099,39163,13281,33.91
27101,8725,3254,37.3
27103,32727,10465,31.98
27105,21378,8836,41.33
27107,6852,1780,25.98
27109,144248,31004,21.49
27111,57303,9953,17.37
27113,13930,2408,17.28
27115,29750,4768,16.03
27117,9596,3197,33.32
27119,31600,8692,27.51
27121,10995,1382,12.57
27123,508640,124480,24.47
27125,4089,1607,39.29
27127,16059,7077,44.07
27129,15730,8064,51.27
27131,64142,14636,22.82
27133,9687,2156,22.25
27135,15629,4624,29.58
27137,200226,54577,27.26
27139,129928,28970,22.3
27141,88499,14407,16.28
27143,15226,498,3.27
27145,150642,26989,17.92
27147,36576,9596,26.24
27149,9726,1557,16.01
27151,9783,4573,46.75
27153,24895,8516,34.21
27155,3558,1386,38.96
27157,21676,2233,10.3
27159,13843,6490,46.88
27161,19136,5687,29.72
27163,238136,94326,39.61
27165,11211,523,4.67
27167,6576,1980,30.1
27169,51461,7809,15.17
27171,124700,17188,13.78
27173,10438,3381,32.39
28001,32297,7941,24.59
28003,37057,3795,10.24
28005,13131,2392,18.21
28007,19564,1988,10.16
28009,8729,3095,35.46
28011,34145,14127,41.37
28013,14962,1165,7.79
28015,10597,4840,45.67
28017,17392,885,5.09
28019,8547,288,3.37
28021,9604,1449,15.09
28023,16732,2306,13.78
28025,20634,3298,15.98
28027,26151,6386,24.42
28029,29449,9132,31.01
28031,19568,0,0.0
28033,161252,44656,27.69
28035,74934,9746,13.01
28037,8118,2578,31.76
28039,22578,2300,10.18
28041,14400,2218,15.4
28043,21906,4414,20.15
28045,43929,19686,44.81
28047,187105,77396,41.36
28049,245285,67858,27.66
28051,19198,5050,26.3
28053,9375,1836,19.58
28055,1406,351,24.99
28057,23401,2649,11.32
28059,139668,35135,25.16
28061,17062,2222,13.03
28063,7726,801,10.36
28065,12487,285,2.28
28067,67761,8911,13.15
28069,10456,3848,36.81
28071,47351,14271,30.14
28073,55658,7994,14.36
28075,80261,14017,17.46
28077,12929,2637,20.39
28079,23805,2837,11.92
28081,82910,16806,20.27
28083,32317,10041,31.07
28085,34869,7915,22.7
28087,59779,13206,22.09
28089,95203,19995,21.0
28091,27088,4518,16.68
28093,37144,6300,16.96
28095,36989,2730,7.38
28097,10925,6619,60.58
28099,29676,1712,5.77
28101,21720,2475,11.39
28103,11545,1837,15.91
28105,47671,13337,27.98
28107,34707,7891,22.74
28109,55834,7872,14.1
28111,12250,771,6.29
28113,40404,3476,8.6
28115,29957,3035,10.13
28117,25276,1243,4.92
28119,8223,2633,32.02
28121,141617,36059,25.46
28123,28264,4356,15.41
28125,4916,323,6.58
28127,27503,2085,7.58
28129,16491,2319,14.06
28131,17786,4362,24.53
28133,29450,6609,22.44
28135,15378,7963,51.78
28137,28886,9749,33.75
28139,22232,1471,6.62
28141,19593,0,0.0
28143,10778,2986,27.7
28145,27134,3542,13.06
28147,15443,4312,27.92
28149,48773,14086,28.88
28151,51137,8343,16.31
28153,20747,1024,4.93
28155,10253,1332,13.0
28157,9878,1542,15.61
28159,19198,2883,15.02
28161,12678,2747,21.67
28163,28065,9552,34.03
29001,25607,4815,18.81
29003,17291,2733,15.81
29005,5685,298,5.24
29007,25529,5191,20.34
29009,35597,2787,7.83
29011,12402,2855,23.02
29013,17049,811,4.76
29015,19056,1199,6.29
29017,12363,3578,28.94
29019,162642,52313,32.16
29021,89201,18717,20.98
29023,42794,7744,18.1
29025,9424,1759,18.67
29027,44332,6533,14.74
29029,44002,3149,7.16
29031,75674,20053,26.5
29033,9295,2044,21.99
29035,6265,3073,49.06
29037,99478,32185,32.35
29039,13982,1116,7.98
29041,7831,2491,31.8
29043,77422,12618,16.3
29045,7139,974,13.64
29047,221939,64191,28.92
29049,20743,1607,7.75
29051,75990,17865,23.51
29053,17601,4063,23.08
29055,24696,1072,4.34
29057,7883,509,6.46
29059,16777,3083,18.37
29061,8433,1859,22.04
29063,12892,4870,37.78
29065,15657,2425,15.49
29067,13684,4409,32.22
29069,31953,2361,7.39
29071,101492,7470,7.36
29073,15222,1037,6.81
29075,6738,223,3.31
29077,275174,56141,20.4
29079,10261,2941,28.66
29081,8957,2328,25.99
29083,22272,5771,25.91
29085,9627,673,6.99
29087,4912,4888,99.51
29089,10144,2682,26.44
29091,40400,7477,18.51
29093,10630,2027,19.07
29095,674158,160188,23.76
29097,117404,27783,23.66
29099,218733,61105,27.94
29101,52595,8549,16.25
29103,4131,798,19.31
29105,35571,7098,19.96
29107,33381,5315,15.92
29109,38634,4155,10.75
29111,10211,4240,41.52
29113,52566,7530,14.32
29115,12761,3386,26.53
29117,15195,1619,10.65
29119,23083,1699,7.36
29121,15566,2400,15.42
29123,12226,1962,16.05
29125,9176,503,5.48
29127,28781,4516,15.69
29129,3785,484,12.8
29131,24748,1028,4.15
29133,14358,77,0.53
29135,15607,1399,8.96
29137,8840,381,4.31
29139,12236,1283,10.48
29141,20565,617,3.0
29143,18956,580,3.06
29145,58114,11959,20.58
29147,23370,10788,46.16
29149,10881,1871,17.19
29151,13878,2113,15.22
29153,9723,5362,55.15
29155,18296,1351,7.39
29157,18971,2962,15.61
29159,42201,7060,16.73
29161,45156,6252,13.85
29163,18516,4435,23.95
29165,89322,31211,34.94
29167,31137,2325,7.47
29169,52274,8739,16.72
29171,4979,1346,27.03
29173,10167,925,9.1
29175,25414,3998,15.73
29177,23494,3121,13.28
29179,6696,3035,45.33
29181,14100,3137,22.25
29183,360485,140645,39.02
29185,9805,847,8.63
29186,18145,5171,28.5
29187,65359,9531,14.58
29189,998954,264850,26.51
29195,23370,5842,25.0
29197,4431,3644,82.25
29199,4843,625,12.91
29201,39191,11167,28.49
29203,8441,2467,29.22
29205,6373,2548,39.98
29207,29968,1705,5.69
29209,32202,210,0.65
29211,6714,1796,26.75
29213,51675,10701,20.71
29215,26008,4700,18.07
29217,21159,4071,19.24
29219,32513,1865,5.74
29221,25195,4625,18.36
29223,13521,4515,33.39
29225,36202,1584,4.37
29227,2171,644,29.67
29229,18815,2235,11.88
29510,319294,32483,10.17
30001,9246,1963,21.23
30003,12865,6049,47.02
30005,6491,2208,34.01
30007,5612,1494,26.62
30009,10078,3621,35.93
30011,1160,1160,100.0
30013,81327,19813,24.36
30015,5813,4150,71.39
30017,11699,4762,40.71
30019,1751,1751,100.0
30021,8966,3711,41.39
30023,9298,607,6.53
30025,2890,648,22.44
30027,11586,3412,29.45
30029,90928,10737,11.81
30031,89513,13597,15.19
30033,1206,667,55.3
30035,13399,3349,25.0
30037,884,884,100.0
30039,3079,1958,63.58
30041,16096,7498,46.58
30043,11406,3475,30.47
30045,2072,1276,61.59
30047,28746,5133,17.85
30049,63395,15647,24.68
30051,2339,1179,50.4
30053,19687,2928,14.87
30055,1734,1597,92.1
30057,7691,2838,36.9
30059,1891,1891,100.0
30061,4223,1971,46.68
30063,109299,30018,27.46
30065,4538,1447,31.89
30067,15636,5860,37.48
30069,494,494,100.0
30071,4253,1536,36.11
30073,6153,2790,45.35
30075,1743,913,52.38
30077,7027,1376,19.58
30079,1179,1179,100.0
30081,40212,1846,4.59
30083,9746,3262,33.47
30085,10425,6021,57.76
30087,9233,2228,24.13
30089,11413,4777,41.85
30091,3384,1193,35.24
30093,34200,8469,24.76
30095,9117,1446,15.86
30097,3651,826,22.61
30099,6073,3654,60.16
30101,5324,2002,37.61
30103,718,718,100.0
30105,7369,2966,40.25
30107,2168,2168,100.0
30109,1017,534,52.47
30111,147972,39295,26.56
31001,31364,7653,24.4
31003,6685,2760,41.28
31005,460,460,100.0
31007,690,690,100.0
31009,478,478,100.0
31011,5505,1587,28.83
31013,11308,3742,33.09
31015,2099,2099,100.0
31017,3145,317,10.08
31019,46102,14620,31.71
31021,6858,3022,44.06
31023,8395,1350,16.09
31025,25241,7053,27.94
31027,8852,3556,40.17
31029,3966,1178,29.7
31031,5713,2236,39.14
31033,9998,1892,18.92
31035,6542,3032,46.35
31037,10515,2824,26.85
31039,9139,3005,32.89
31041,10939,5650,51.65
31043,21006,4051,19.29
31045,9182,2109,22.97
31047,24326,8838,36.33
31049,1941,521,26.82
31051,6000,2498,41.63
31053,36691,9812,26.74
31055,517110,74231,14.35
31057,2008,668,33.26
31059,5890,1410,23.93
31061,3225,1549,48.02
31063,2756,2756,100.0
31065,4959,2341,47.21
31067,22311,6518,29.21
31069,2057,2054,99.86
31071,2049,209,10.2
31073,2044,1298,63.52
31075,614,614,100.0
31077,2538,1573,61.97
31079,58607,12297,20.98
31081,9124,588,6.44
31083,3423,239,6.97
31085,967,967,100.0
31087,2908,2540,87.33
31089,10435,2666,25.55
31091,736,736,100.0
31093,6274,1287,20.51
31095,7547,1797,23.81
31097,5217,1354,25.96
31099,6489,735,11.33
31101,8368,1843,22.03
31103,824,823,99.88
31105,3821,287,7.51
31107,8701,6536,75.11
31109,285407,38274,13.41
31111,36288,8235,22.69
31113,763,763,100.0
31115,632,506,80.12
31117,539,539,100.0
31119,34876,10935,31.35
31121,7845,3076,39.22
31123,5042,2539,50.36
31125,3735,3488,93.39
31127,7248,750,10.35
31129,4500,1629,36.19
31131,15740,2137,13.58
31133,2773,503,18.15
31135,2970,2948,99.26
31137,9188,1744,18.98
31139,7266,5839,80.36
31141,32237,5519,17.12
31143,5406,4873,90.14
31145,11055,5748,52.0
31147,8363,2289,27.38
31149,1526,428,28.02
31151,14200,3764,26.51
31153,158840,47845,30.12
31155,20780,2961,14.25
31157,36970,11479,31.05
31159,16750,3313,19.78
31161,5469,1772,32.41
31163,3152,1164,36.91
31165,1311,858,65.47
31167,6129,4146,67.65
31169,5228,1315,25.16
31171,647,647,100.0
31173,6940,1771,25.52
31175,4260,1004,23.56
31177,20234,653,3.23
31179,9595,712,7.42
31181,3812,3812,100.0
31183,818,818,100.0
31185,13665,3570,26.12
32001,24877,6892,27.7
32003,1951269,165475,8.48
32005,46997,25135,53.48
32007,48818,11097,22.73
32009,783,761,97.19
32011,1987,1953,98.31
32013,16528,5047,30.54
32015,5775,887,15.36
32017,5345,5345,100.0
32019,51980,21509,41.38
32021,4772,1792,37.56
32023,43946,19264,43.84
32027,6753,1069,15.83
32029,4010,228,5.69
32031,421407,86358,20.49
32033,10030,4633,46.19
32510,55274,8821,15.96
33001,60088,10025,16.68
33003,47818,276,0.58
33005,77117,11095,14.39
33007,33055,4906,14.84
33009,89118,11509,12.91
33011,400721,114666,28.61
33013,146445,31080,21.22
33015,295223,116710,39.53
33017,123143,28973,23.53
33019,43742,6040,13.81
34001,274549,99613,36.28
34003,905116,107451,11.87
34005,448734,169305,37.73
34007,513657,141226,27.49
34009,97265,34840,35.82
34011,156898,47103,30.02
34013,783969,68650,8.76
34015,288288,126343,43.83
34017,634266,2135,0.34
34019,128349,28225,21.99
34021,366513,102659,28.01
34023,809858,233927,28.88
34025,630380,217042,34.43
34027,492276,188884,38.37
34029,576567,281417,48.81
34031,501226,67444,13.46
34033,66083,8633,13.06
34035,323444,133311,41.22
34037,149265,53488,35.83
34039,536499,65726,12.25
34041,108692,32708,30.09
35001,662564,136118,20.54
35003,3725,3725,100.0
35005,65645,17658,26.9
35006,27213,9029,33.18
35007,13750,7047,51.25
35009,48376,16741,34.61
35011,2022,2022,100.0
35013,209233,88230,42.17
35015,53829,19598,36.41
35017,29514,10080,34.15
35019,4687,1800,38.41
35021,695,695,100.0
35023,4894,1511,30.88
35025,64727,9740,15.05
35027,20497,8108,39.56
35028,17950,7257,40.43
35029,25095,7278,29.0
35031,71492,39226,54.87
35033,4881,1600,32.78
35035,63797,29715,46.58
35037,9041,2813,31.11
35039,40246,21377,53.12
35041,19846,4561,22.98
35043,131561,57791,43.93
35045,130044,40318,31.0
35047,29393,9212,31.34
35049,144170,46072,31.96
35051,11988,5303,44.24
35053,17866,6037,33.79
35055,32937,14727,44.71
35057,16383,3891,23.75
35059,4549,1220,26.81
35061,76569,34908,45.59
36001,304204,83654,27.5
36003,48946,3822,7.81
36005,1385108,12462,0.9
36007,200600,40489,20.18
36009,80317,3977,4.95
36011,80026,6013,7.51
36013,134905,15534,11.51
36015,88830,21029,23.67
36017,50477,806,1.6
36019,82128,19449,23.68
36021,63096,9467,15.0
36023,49336,4838,9.81
36025,47980,1362,2.84
36027,297488,106487,35.8
36029,919040,238054,25.9
36031,39370,3882,9.86
36033,51599,8975,17.39
36035,55531,5460,9.83
36037,60079,3071,5.11
36039,49221,6299,12.8
36041,4836,1330,27.5
36043,64519,8190,12.69
36045,116229,16866,14.51
36047,2504700,393,0.02
36049,27087,3967,14.65
36051,65393,11134,17.03
36053,73442,10694,14.56
36055,744344,251900,33.84
36057,50219,22116,44.04
36059,1339532,74914,5.59
36061,1585873,2,0.0
36063,216469,48276,22.3
36065,234878,46066,19.61
36067,467026,122215,26.17
36069,107931,14931,13.83
36071,372813,103136,27.66
36073,42883,6961,16.23
36075,122109,9743,7.98
36077,62259,12737,20.46
36079,99710,39109,39.22
36081,2230722,7451,0.33
36083,159429,37419,23.47
36085,468730,22938,4.89
36087,311687,92703,29.74
36089,111944,15983,14.28
36091,219607,64750,29.48
36093,154727,55632,35.95
36095,32749,3934,12.01
36097,18343,1222,6.66
36099,35251,1639,4.65
36101,98990,11349,11.47
36103,1493350,453548,30.37
36105,77547,10838,13.98
36107,51125,7567,14.8
36109,101564,17871,17.6
36111,182493,46797,25.64
36113,65707,11344,17.26
36115,63216,7692,12.17
36117,93772,13798,14.71
36119,949113,142030,14.96
36121,42155,7891,18.72
36123,25348,567,2.24
37001,151131,40792,26.99
37003,37198,2416,6.49
37005,11155,403,3.61
37007,26948,1551,5.76
37009,27281,1381,5.06
37011,17797,0,0.0
37013,47759,6999,14.66
37015,21282,1876,8.82
37017,35190,2260,6.42
37019,107431,16845,15.68
37021,238318,59094,24.8
37023,90912,25189,27.71
37025,178011,39787,22.35
37027,83029,29330,35.32
37029,9980,374,3.75
37031,66469,16357,24.61
37033,23719,2513,10.6
37035,154358,40326,26.12
37037,63505,5014,7.9
37039,27444,118,0.43
37041,14793,3171,21.44
37043,10587,394,3.72
37045,98078,12727,12.98
37047,58098,1621,2.79
37049,103505,23601,22.8
37051,319431,96550,30.23
37053,23547,3085,13.1
37055,33920,12762,37.62
37057,162878,28180,17.3
37059,41240,4548,11.03
37061,58505,986,1.69
37063,267587,72166,26.97
37065,56552,9134,16.15
37067,350670,136579,38.95
37069,60619,2868,4.73
37071,206086,58343,28.31
37073,12197,5,0.04
37075,8861,251,2.84
37077,59916,8651,14.44
37079,21362,0,0.0
37081,488406,102650,21.02
37083,54691,9543,17.45
37085,114678,10259,8.95
37087,59036,12027,20.37
37089,106740,22357,20.95
37091,24669,2821,11.43
37093,46952,10606,22.59
37095,5810,3440,59.2
37097,159437,25056,15.72
37099,40271,6917,17.18
37101,168878,8429,4.99
37103,10153,0,0.0
37105,57866,12463,21.54
37107,59495,7316,12.3
37109,78265,12888,16.47
37111,44996,3488,7.75
37113,33922,2190,6.46
37115,20764,2070,9.97
37117,24505,548,2.24
37119,919628,206382,22.44
37121,15579,862,5.53
37123,27798,231,0.83
37125,88247,22380,25.36
37127,95840,12635,13.18
37129,202667,64805,31.98
37131,22099,990,4.48
37133,177772,57400,32.29
37135,133801,31158,23.29
37137,13144,652,4.96
37139,40661,7224,17.77
37141,52217,3587,6.87
37143,13453,375,2.78
37145,39464,2975,7.54
37147,168148,14543,8.65
37149,20510,72,0.35
37151,141752,24426,17.23
37153,46639,5625,12.06
37155,134168,12957,9.66
37157,93643,20761,22.17
37159,138428,32737,23.65
37161,67810,15369,22.66
37163,63431,2915,4.6
37165,36157,5943,16.44
37167,60585,4409,7.28
37169,47401,8159,17.21
37171,73673,6662,9.04
37173,13981,605,4.33
37175,33090,3108,9.39
37177,4407,506,11.49
37179,201292,32195,15.99
37181,45422,4541,10.0
37183,900993,173265,19.23
37185,20972,1598,7.62
37187,13228,3043,23.0
37189,51079,3949,7.73
37191,122623,25040,20.42
37193,69340,8384,12.09
37195,81234,5097,6.27
37197,38406,639,1.66
37199,17818,0,0.0
38001,2343,528,22.52
38003,11066,3098,28.0
38005,6660,3054,45.85
38007,783,783,100.0
38009,6429,2992,46.53
38011,3151,940,29.82
38013,1968,1968,100.0
38015,81308,19849,24.41
38017,149778,22405,14.96
38019,3993,1455,36.43
38021,5289,2790,52.76
38023,2071,684,33.03
38025,3536,3342,94.51
38027,2385,689,28.87
38029,3550,1640,46.21
38031,3343,613,18.33
38033,1680,397,23.61
38035,66861,20016,29.94
38037,2394,1253,52.33
38039,2420,794,32.82
38041,2477,2476,99.98
38043,2435,2427,99.69
38045,4139,4139,99.99
38047,1990,1907,95.83
38049,5395,5395,100.0
38051,2809,559,19.9
38053,6360,2862,45.01
38055,8962,4944,55.17
38057,8424,1541,18.29
38059,27471,8444,30.74
38061,7673,985,12.84
38063,3126,3126,100.0
38065,1846,1516,82.11
38067,7413,3412,46.02
38069,4357,843,19.34
38071,11451,2522,22.02
38073,5457,900,16.49
38075,2470,1884,76.27
38077,16321,8714,53.39
38079,13937,990,7.1
38081,3829,959,25.04
38083,1321,1085,82.15
38085,4153,1696,40.83
38087,727,692,95.24
38089,24199,6321,26.12
38091,1975,1897,96.07
38093,21100,6954,32.96
38095,2246,2157,96.04
38097,8121,2319,28.56
38099,11119,2050,18.44
38101,61675,24775,40.17
38103,4207,1589,37.78
38105,22398,4783,21.35
39001,28550,936,3.28
39003,106331,21970,20.66
39005,53139,1949,3.67
39007,101497,16941,16.69
39009,64757,15662,24.19
39011,45949,2065,4.49
39013,70400,10512,14.93
39015,44846,4474,9.98
39017,368130,112346,30.52
39019,28836,1676,5.81
39021,40097,408,1.02
39023,138333,26637,19.26
39025,197363,82269,41.68
39027,42040,4052,9.64
39029,107841,20732,19.22
39031,36901,6394,17.33
39033,43784,2491,5.69
39035,1280122,246210,19.23
39037,52959,2136,4.03
39039,39037,6260,16.04
39041,174214,46337,26.6
39043,77079,21547,27.95
39045,146156,35861,24.54
39047,29030,1227,4.23
39049,1163414,275641,23.69
39051,42698,5769,13.51
39053,30934,2403,7.77
39055,93389,17141,18.35
39057,161573,53645,33.2
39059,40087,5798,14.46
39061,802374,218887,27.28
39063,74782,11982,16.02
39065,32058,1778,5.55
39067,15864,381,2.4
39069,28215,4083,14.47
39071,43589,1880,4.31
39073,29380,5104,17.37
39075,42366,876,2.07
39077,59626,7447,12.49
39079,33225,1547,4.66
39081,69709,14156,20.31
39083,60921,9597,15.75
39085,230041,89226,38.79
39087,62450,8863,14.19
39089,166492,26577,15.96
39091,45858,3483,7.59
39093,301356,77344,25.67
39095,441815,74111,16.77
39097,43435,6867,15.81
39099,238823,69801,29.23
39101,66501,22980,34.56
39103,172332,44493,25.82
39105,23770,4991,21.0
39107,40814,3252,7.97
39109,102506,15636,15.25
39111,14642,828,5.65
39113,535153,158183,29.56
39115,15054,949,6.3
39117,34827,166,0.48
39119,86074,15122,17.57
39121,14645,3789,25.87
39123,41428,9231,22.28
39125,19614,2876,14.66
39127,36058,3714,10.3
39129,55698,7141,12.82
39131,28709,6640,23.13
39133,161419,33164,20.55
39135,42270,293,0.69
39137,34499,5023,14.56
39139,124475,26630,21.39
39141,78064,8566,10.97
39143,60944,6159,10.11
39145,79499,13468,16.94
39147,56745,6051,10.66
39149,49423,7569,15.32
39151,375586,103577,27.58
39153,541781,189680,35.01
39155,210312,46163,21.95
39157,92582,17559,18.97
39159,52300,7338,14.03
39161,28744,3793,13.2
39163,13435,2125,15.82
39165,212693,69595,32.72
39167,61778,5187,8.4
39169,114520,18208,15.9
39171,37642,5333,14.17
39173,125488,36555,29.13
39175,22615,1006,4.45
40001,22683,1536,6.77
40003,5642,3429,60.78
40005,14182,5911,41.68
40007,5636,2220,39.39
40009,22119,3132,14.16
40011,11943,6960,58.27
40013,42416,8287,19.54
40015,29600,9864,33.32
40017,115541,33848,29.29
40019,47557,4569,9.61
40021,46987,10424,22.18
40023,15205,6212,40.85
40025,2475,1000,40.42
40027,255755,61262,23.95
40029,5925,1597,26.95
40031,124098,41726,33.62
40033,6193,390,6.31
40035,15029,2597,17.28
40037,69967,13189,18.85
40039,27469,6237,22.71
40041,41487,8504,20.5
40043,4810,4810,100.0
40045,4151,4127,99.43
40047,60580,15372,25.38
40049,27576,8498,30.82
40051,52431,7625,14.54
40053,4527,2799,61.83
40055,6239,551,8.83
40057,2922,242,8.29
40059,3685,1907,51.75
40061,12769,4807,37.64
40063,14003,3403,24.3
40065,26446,4964,18.77
40067,6472,1506,23.27
40069,10957,3542,32.33
40071,46562,10131,21.76
